,idChiave,numTP,spindleRpm,CurrentPeak,UTE,ist_acc,bearingsCelsius,statorCelsius,LUNG,rpmSetPoint,statoRot,VibromPeak,DIAM,@timestamp
936,2493,4,0.0,0.0,OSCILL_VELOCE-1-L895,1127324,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T11:23:55.450Z
937,2494,4,0.0,0.0,OSCILL_VELOCE-1-L895,1548963,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T12:34:11.884Z
938,2495,4,0.0,0.0,OSCILL_VELOCE-1-L895,1598469,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T12:42:26.949Z
939,2496,4,0.0,0.0,OSCILL_VELOCE-1-L895,1612078,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T12:44:43.041Z
940,2497,4,0.0,0.0,OSCILL_VELOCE-1-L895,1655408,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T12:51:56.345Z
941,2498,4,0.0,0.0,OSCILL_VELOCE-1-L895,1696059,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T12:58:42.859Z
942,2499,4,0.0,0.0,OSCILL_VELOCE-1-L895,377074,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T14:26:33.075Z
943,2500,4,0.0,0.0,OSCILL_VELOCE-1-L895,403391,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T14:30:56.249Z
944,2501,4,0.0,0.0,OSCILL_VELOCE-1-L895,450373,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T14:38:46.075Z
945,2502,4,0.0,0.0,OSCILL_VELOCE-1-L895,460397,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T14:40:26.317Z
946,2503,4,0.0,0.0,OSCILL_VELOCE-1-L895,467411,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T14:41:36.458Z
947,2504,4,0.0,0.0,OSCILL_VELOCE-1-L895,480060,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T14:43:42.950Z
948,2505,4,0.0,0.0,OSCILL_VELOCE-1-L895,485881,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-20T14:44:41.160Z
949,2506,4,0.0,0.0,OSCILL_VELOCE-1-L895,206718,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T07:04:11.389Z
950,2507,4,0.0,0.0,OSCILL_VELOCE-1-L895,211421,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T07:04:58.419Z
951,2508,4,0.0,0.0,OSCILL_VELOCE-1-L895,599545,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:09:39.702Z
952,2509,4,0.0,0.0,OSCILL_VELOCE-1-L895,608729,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:11:11.543Z
953,2510,4,0.0,0.0,OSCILL_VELOCE-1-L895,645954,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:17:23.797Z
954,2511,4,0.0,0.0,OSCILL_VELOCE-1-L895,700083,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:26:25.094Z
955,2512,4,0.0,0.0,OSCILL_VELOCE-1-L895,784073,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:40:25.004Z
956,2513,4,0.0,0.0,OSCILL_VELOCE-1-L895,796981,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:42:34.086Z
957,2514,4,0.0,0.0,OSCILL_VELOCE-1-L895,810477,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:44:49.047Z
958,2515,4,0.0,0.0,OSCILL_VELOCE-1-L895,868518,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:54:29.465Z
959,2516,4,0.0,0.0,OSCILL_VELOCE-1-L895,870442,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:54:48.705Z
960,2517,4,0.0,0.0,OSCILL_VELOCE-1-L895,893668,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T08:58:40.968Z
961,2518,4,0.0,0.0,OSCILL_VELOCE-1-L895,912729,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T09:01:51.580Z
962,2519,4,0.0,0.0,OSCILL_VELOCE-1-L895,1100570,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T09:33:10.014Z
963,2520,4,0.0,0.0,OSCILL_VELOCE-1-L895,1101390,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T09:33:18.214Z
964,2521,4,0.0,0.0,OSCILL_VELOCE-1-L895,1235265,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T09:55:36.982Z
965,2522,4,0.0,0.0,OSCILL_VELOCE-1-L895,1355360,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:15:37.947Z
966,2523,4,0.0,0.0,OSCILL_VELOCE-1-L895,1432178,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:28:26.137Z
967,2524,4,0.0,0.0,OSCILL_VELOCE-1-L895,1472201,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:35:06.372Z
968,2525,4,0.0,0.0,OSCILL_VELOCE-1-L895,1478947,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:36:13.833Z
969,2526,4,0.0,0.0,OSCILL_VELOCE-1-L895,1506470,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:40:49.067Z
970,2527,4,0.0,0.0,OSCILL_VELOCE-1-L895,1523071,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:43:35.079Z
971,2528,4,0.0,0.0,OSCILL_VELOCE-1-L895,1577840,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:52:42.776Z
972,2529,4,0.0,0.0,OSCILL_VELOCE-1-L895,1587470,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:54:19.077Z
973,2530,4,0.0,0.0,OSCILL_VELOCE-1-L895,1618017,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T10:59:24.551Z
974,2531,4,0.0,0.0,OSCILL_VELOCE-1-L895,1630829,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T11:01:32.673Z
975,2532,4,0.0,0.0,OSCILL_VELOCE-1-L895,1706410,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T11:14:08.492Z
976,2533,4,0.0,0.0,OSCILL_VELOCE-1-L895,1791907,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T11:28:23.474Z
977,2534,4,0.0,0.0,OSCILL_VELOCE-1-L895,1838274,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T11:36:07.149Z
978,2535,4,0.0,0.0,OSCILL_VELOCE-1-L895,1857566,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T11:39:20.072Z
979,2536,4,0.0,0.0,OSCILL_VELOCE-1-L895,2120032,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T12:23:04.766Z
980,2537,4,0.0,0.0,OSCILL_VELOCE-1-L895,2134201,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T12:25:26.458Z
981,2538,4,0.0,0.0,OSCILL_VELOCE-1-L895,2371001,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T13:04:54.488Z
982,2539,4,0.0,0.0,OSCILL_VELOCE-1-L895,2383089,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T13:06:55.370Z
983,2541,4,0.0,0.0,OSCILL_VELOCE-1-L895,2477186,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T13:22:36.352Z
984,2540,4,0.0,0.0,OSCILL_VELOCE-1-L895,2475924,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T13:22:23.732Z
985,2542,4,0.0,0.0,OSCILL_VELOCE-1-L895,176620,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T14:28:57.096Z
986,2543,4,0.0,0.0,OSCILL_VELOCE-1-L895,184764,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-21T14:30:18.537Z
987,2544,4,0.0,0.0,OSCILL_VELOCE-1-L895,261162,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T07:08:31.975Z
988,2545,4,0.0,0.0,OSCILL_VELOCE-1-L895,293052,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T07:13:50.878Z
989,2546,4,0.0,0.0,OSCILL_VELOCE-1-L895,346075,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T07:22:41.112Z
990,2547,4,0.0,0.0,OSCILL_VELOCE-1-L895,350793,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T07:23:28.293Z
991,2548,4,0.0,0.0,OSCILL_VELOCE-1-L895,410407,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T07:33:24.438Z
992,2549,4,0.0,0.0,OSCILL_VELOCE-1-L895,518586,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T07:51:26.238Z
993,2550,4,0.0,0.0,OSCILL_VELOCE-1-L895,524438,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T07:52:24.759Z
994,2551,4,0.0,0.0,OSCILL_VELOCE-1-L895,644479,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T08:12:25.180Z
995,2552,4,0.0,0.0,OSCILL_VELOCE-1-L895,659411,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T08:14:54.502Z
996,2553,4,0.0,0.0,OSCILL_VELOCE-1-L895,704352,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T08:22:23.916Z
997,2554,4,0.0,0.0,OSCILL_VELOCE-1-L895,939160,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T09:01:32.020Z
998,2555,4,0.0,0.0,OSCILL_VELOCE-1-L895,1012393,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T09:13:44.358Z
999,2556,4,0.0,0.0,OSCILL_VELOCE-1-L895,1185060,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T09:42:31.046Z
1000,2557,4,0.0,0.0,OSCILL_VELOCE-1-L895,1224959,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T09:49:10.040Z
1001,2558,4,0.0,0.0,OSCILL_VELOCE-1-L895,1357259,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T10:11:13.055Z
1002,2559,4,0.0,0.0,OSCILL_VELOCE-1-L895,1553113,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T10:43:51.616Z
1003,2560,4,0.0,0.0,OSCILL_VELOCE-1-L895,1576053,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T10:47:41.019Z
1004,2561,4,0.0,0.0,OSCILL_VELOCE-1-L895,1594503,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T10:50:45.520Z
1005,2562,4,0.0,0.0,OSCILL_VELOCE-1-L895,1661338,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T11:01:53.878Z
1006,2563,4,0.0,0.0,OSCILL_VELOCE-1-L895,1768892,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T11:19:49.430Z
1007,2571,4,0.0,0.0,OSCILL_VELOCE-1-L895,3349466,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T15:43:15.343Z
1008,2572,4,0.0,0.0,OSCILL_VELOCE-1-L895,3554179,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T16:17:22.495Z
1009,2573,4,0.0,0.0,OSCILL_VELOCE-1-L895,3706612,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T16:42:46.842Z
1010,2574,4,0.0,0.0,OSCILL_VELOCE-1-L895,3715582,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-23T16:44:16.543Z
1011,2576,4,0.0,0.0,OSCILL_VELOCE-1-L895,42675,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-28T13:15:34.765Z
1012,2577,4,0.0,0.0,OSCILL_VELOCE-1-L895,106248,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-28T13:26:10.501Z
1013,2578,4,0.0,0.0,OSCILL_VELOCE-1-L895,183663,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-28T13:39:04.659Z
1014,2579,4,0.0,0.0,OSCILL_VELOCE-1-L895,148948,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-29T13:41:09.947Z
1015,2580,4,0.0,0.0,OSCILL_VELOCE-1-L895,427748,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-29T14:27:37.980Z
1016,2581,4,0.0,0.0,OSCILL_VELOCE-1-L895,448135,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-29T14:31:01.853Z
1017,2582,4,0.0,0.0,OSCILL_VELOCE-1-L895,464675,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-29T14:33:47.255Z
1018,2583,4,0.0,0.0,OSCILL_VELOCE-1-L895,526656,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-29T14:44:07.073Z
1019,2584,4,0.0,0.0,OSCILL_VELOCE-1-L895,540065,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-29T14:46:21.165Z
1020,2585,4,0.0,0.0,OSCILL_VELOCE-1-L895,541340,0.0,0.0,28.0,10000.0,1,,0.6,2021-09-29T14:46:33.915Z
1021,2599,4,0.0,0.0,OSCILL_VELOCE-1-L895,569206,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T09:51:42.143Z
1022,2600,4,0.0,0.0,OSCILL_VELOCE-1-L895,632574,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T10:02:15.831Z
1023,2601,4,0.0,0.0,OSCILL_VELOCE-1-L895,792014,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T10:28:50.250Z
1024,2602,4,0.0,0.0,OSCILL_VELOCE-1-L895,809799,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T10:31:48.103Z
1025,2603,4,0.0,0.0,OSCILL_VELOCE-1-L895,849081,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T10:38:20.927Z
1026,2604,4,0.0,0.0,OSCILL_VELOCE-1-L895,851951,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T10:38:49.628Z
1027,2605,4,0.0,0.0,OSCILL_VELOCE-1-L895,1014460,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T11:05:54.739Z
1028,2606,4,0.0,0.0,OSCILL_VELOCE-1-L895,1110329,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T11:21:53.441Z
1029,2607,4,0.0,0.0,OSCILL_VELOCE-1-L895,1587143,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T12:41:21.644Z
1030,2608,4,0.0,0.0,OSCILL_VELOCE-1-L895,1728890,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T13:04:59.133Z
1031,2609,4,0.0,0.0,OSCILL_VELOCE-1-L895,1755672,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T13:09:26.957Z
1032,2610,4,0.0,0.0,OSCILL_VELOCE-1-L895,1926795,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T13:37:58.209Z
1033,2611,4,0.0,0.0,OSCILL_VELOCE-1-L895,2074290,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T14:02:33.179Z
1034,2612,4,0.0,0.0,OSCILL_VELOCE-1-L895,2407347,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T14:58:03.794Z
1035,2613,4,0.0,0.0,OSCILL_VELOCE-1-L895,2603155,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T15:30:41.901Z
1036,2614,4,0.0,0.0,OSCILL_VELOCE-1-L895,2605035,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T15:31:00.701Z
1037,2615,4,0.0,0.0,OSCILL_VELOCE-1-L895,2701424,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T15:47:04.604Z
1038,2616,4,0.0,0.0,OSCILL_VELOCE-1-L895,2708239,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T15:48:12.755Z
1039,2617,4,0.0,0.0,OSCILL_VELOCE-1-L895,2827806,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T16:08:08.442Z
1040,2618,4,0.0,0.0,OSCILL_VELOCE-1-L895,2989257,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-07T16:35:02.974Z
1041,2619,4,0.0,0.0,OSCILL_VELOCE-1-L895,170803,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-08T06:48:15.149Z
1042,2620,4,0.0,0.0,OSCILL_VELOCE-1-L895,283221,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-08T07:06:59.339Z
1043,2621,4,0.0,0.0,OSCILL_VELOCE-1-L895,298738,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-08T07:09:34.510Z
1044,2622,4,0.0,0.0,OSCILL_VELOCE-1-L895,329600,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-08T07:14:43.134Z
1045,2623,4,0.0,0.0,OSCILL_VELOCE-1-L895,412239,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-08T07:28:29.532Z
1046,2624,4,0.0,0.0,OSCILL_VELOCE-1-L895,476184,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-08T07:39:08.989Z
1047,2625,4,0.0,0.0,OSCILL_VELOCE-1-L895,558943,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-08T07:52:56.588Z
1048,2626,4,0.0,0.0,OSCILL_VELOCE-1-L895,791362,0.0,0.0,28.0,10000.0,1,,0.6,2021-10-08T08:31:40.805Z
1049,2634,4,0.0,0.0,OSCILL_VELOCE-1-L895,210736,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:06:01.726Z
1050,2635,4,0.0,0.0,OSCILL_VELOCE-1-L895,240021,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:10:54.579Z
1051,2636,4,0.0,0.0,OSCILL_VELOCE-1-L895,288926,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:19:03.633Z
1052,2637,4,0.0,0.0,OSCILL_VELOCE-1-L895,290459,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:19:18.963Z
1053,2638,4,0.0,0.0,OSCILL_VELOCE-1-L895,359585,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:30:50.230Z
1054,2639,4,0.0,0.0,OSCILL_VELOCE-1-L895,384251,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:34:56.893Z
1055,2640,4,0.0,0.0,OSCILL_VELOCE-1-L895,398089,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:37:15.274Z
1056,2641,4,0.0,0.0,OSCILL_VELOCE-1-L895,418278,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:40:37.167Z
1057,2642,4,0.0,0.0,OSCILL_VELOCE-1-L895,426086,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T16:41:55.247Z
1058,2643,4,0.0,0.0,OSCILL_VELOCE-1-L895,656051,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-03T17:20:14.924Z
1059,2644,4,0.0,0.0,OSCILL_VELOCE-1-L895,103694,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-04T15:11:46.106Z
1060,2645,4,0.0,0.0,OSCILL_VELOCE-1-L895,206071,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-04T15:28:49.884Z
1061,2646,4,0.0,0.0,OSCILL_VELOCE-1-L895,573953,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-05T09:14:15.007Z
1062,2647,4,0.0,0.0,OSCILL_VELOCE-1-L895,738918,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-05T09:41:44.671Z
1063,2648,4,0.0,0.0,OSCILL_VELOCE-1-L895,783109,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-05T09:49:06.585Z
1064,2649,4,0.0,0.0,OSCILL_VELOCE-1-L895,802391,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-05T09:52:19.407Z
1065,2650,4,0.0,0.0,OSCILL_VELOCE-1-L895,974326,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-05T10:20:58.772Z
1066,2651,4,0.0,0.0,OSCILL_VELOCE-1-L895,1028129,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-05T10:29:56.808Z
1067,2652,4,0.0,0.0,OSCILL_VELOCE-1-L895,117265,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-08T09:12:45.842Z
1068,2653,4,0.0,0.0,OSCILL_VELOCE-1-L895,118464,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-08T09:12:57.832Z
1069,2564,1,24020.0,20.247,F04_L15_Z1,1865229,24.0,25.0,94.199,24000.0,1,0.7,4.0,2021-09-23T11:35:52.810Z
1070,2565,1,24039.0,20.212,F04_L15_Z1,1867526,25.0,29.0,94.199,24000.0,1,0.7,4.0,2021-09-23T11:36:15.780Z
1071,2566,1,12001.0,20.247,DIA_F10_L15_Z2,1871603,25.0,35.0,106.94,12000.0,1,0.4,8.0,2021-09-23T11:36:56.551Z
1072,2567,1,23996.0,20.247,F04_L15_Z1,1884831,27.0,30.0,94.199,24000.0,1,0.9,4.0,2021-09-23T11:39:08.832Z
1073,2568,1,24032.0,20.281,F04_L15_Z1,1886493,27.0,32.0,94.199,24000.0,1,1.0,4.0,2021-09-23T11:39:25.452Z
1074,2569,1,12014.0,20.264,DIA_F10_L15_Z2,1888804,27.0,34.0,106.94,12000.0,1,0.5,8.0,2021-09-23T11:39:48.563Z
1075,2570,1,11977.0,20.212,DIA_F10_L15_Z2,1891175,27.0,34.0,106.94,12000.0,1,0.5,8.0,2021-09-23T11:40:12.273Z
1076,2575,1,11993.0,20.162,DIA_F10_L15_Z2,74701,20.0,20.0,106.94,12000.0,1,0.5,8.0,2021-09-24T06:22:23.826Z
1077,2586,1,12011.0,20.212,DIA_F10_L15_Z2,124593,22.0,22.0,106.94,12000.0,1,0.4,8.0,2021-10-02T08:09:26.966Z
1078,2587,1,24012.0,20.162,INCISORE,235155,24.0,25.0,100.488,24000.0,1,0.5,6.0,2021-10-02T08:27:52.594Z
1079,2588,1,12009.0,20.212,DIA_F10_L15_Z2,415092,24.0,25.0,106.94,12000.0,1,0.4,8.0,2021-10-02T08:57:51.981Z
1080,2589,1,18021.0,20.212,F08_L25_S40_Z1,50950,20.0,22.0,126.57,18000.0,1,1.2,8.0,2021-10-04T08:44:25.586Z
1081,2590,1,24041.0,20.434,INCISORE,2487052,24.0,25.0,100.488,24000.0,1,0.5,6.0,2021-10-04T15:30:26.893Z
1082,2591,1,12014.0,20.247,DIA_F10_L15_Z2,2495041,27.0,40.0,106.94,12000.0,1,0.3,8.0,2021-10-04T15:31:46.784Z
1083,2592,1,11995.0,20.212,DIA_F10_L15_Z2,2521924,27.0,28.0,106.94,12000.0,1,0.5,8.0,2021-10-04T15:36:15.617Z
1084,2593,1,24021.0,20.298,F04_L15_Z1,42379,17.0,19.0,94.199,24000.0,1,1.2,4.0,2021-10-07T08:23:53.822Z
1085,2594,1,12013.0,20.23,DIA_F10_L15_Z2,57775,22.0,39.0,106.94,12000.0,1,0.5,8.0,2021-10-07T08:26:27.783Z
1086,2595,1,11997.0,20.332,DIA_F10_L15_Z2,165830,22.0,23.0,106.94,12000.0,1,0.5,8.0,2021-10-07T08:44:28.340Z
1087,2596,1,24027.0,20.281,INCISORE,179632,23.0,30.0,100.488,24000.0,1,0.5,6.0,2021-10-07T08:46:46.362Z
1088,2597,1,11996.0,20.179,DIA_F10_L15_Z2,212362,25.0,30.0,106.94,12000.0,1,0.4,8.0,2021-10-07T08:52:13.665Z
1089,2598,1,11997.0,20.247,DIA_F10_L15_Z2,234721,25.0,30.0,106.94,12000.0,1,0.5,8.0,2021-10-07T08:55:57.257Z
1090,2627,1,12012.0,20.212,DIA_F10_L15_Z2,98497,15.0,17.0,106.94,12000.0,1,0.6,8.0,2021-10-11T14:07:54.016Z
1091,2628,1,12014.0,20.212,DIA_F10_L15_Z2,129749,19.0,23.0,106.94,12000.0,1,0.5,8.0,2021-10-11T14:13:06.537Z
1092,2629,1,12014.0,20.247,DIA_F10_L15_Z2,62254,15.0,17.0,106.94,12000.0,1,0.4,8.0,2021-10-19T09:53:14.805Z
1093,2630,1,24011.0,20.264,F06_L22_Z1,214212,17.0,19.0,106.947,24000.0,1,0.9,6.0,2021-10-20T09:24:14.712Z
1094,2631,1,24027.0,20.281,F04_L15_Z1,234929,23.0,40.0,94.199,24000.0,1,1.2,4.0,2021-10-20T09:27:41.884Z
1095,2632,1,24021.0,20.162,F06_L22_Z1,286523,22.0,23.0,106.947,24000.0,1,1.0,6.0,2021-10-20T09:36:17.829Z
1096,2633,1,24025.0,20.23,F04_L15_Z1,310003,27.0,45.0,94.199,24000.0,1,1.4,4.0,2021-10-20T09:40:12.631Z
1097,2654,4,0.0,0.0,OSCILL_VELOCE-1-L895,266257,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-08T09:37:35.774Z
1098,2655,4,0.0,0.0,OSCILL_VELOCE-1-L895,343210,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-08T09:50:25.312Z
1099,2656,4,0.0,0.0,OSCILL_VELOCE-1-L895,368076,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-08T09:54:33.975Z
1100,2657,4,0.0,0.0,OSCILL_VELOCE-1-L895,481037,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-08T10:13:23.598Z
1101,2658,4,0.0,0.0,OSCILL_VELOCE-1-L895,656272,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-08T10:42:35.968Z
1102,2662,4,0.0,0.0,OSCILL_VELOCE-1-L895,246251,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T09:26:03.990Z
1103,2663,4,0.0,0.0,OSCILL_VELOCE-1-L895,283050,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T09:32:11.983Z
1104,2664,4,0.0,0.0,OSCILL_VELOCE-1-L895,141129,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T10:03:27.860Z
1105,2665,4,0.0,0.0,OSCILL_VELOCE-1-L895,160012,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T10:06:36.691Z
1106,2666,4,0.0,0.0,OSCILL_VELOCE-1-L895,200793,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T10:13:24.505Z
1107,2667,4,0.0,0.0,OSCILL_VELOCE-1-L895,233037,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T10:18:46.948Z
1108,2668,4,0.0,0.0,OSCILL_VELOCE-1-L895,254710,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T10:22:23.680Z
1109,2669,4,0.0,0.0,OSCILL_VELOCE-1-L895,270650,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T10:25:03.082Z
1110,2670,4,0.0,0.0,OSCILL_VELOCE-1-L895,489120,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T11:01:27.803Z
1111,2671,4,0.0,0.0,OSCILL_VELOCE-1-L895,499292,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T11:03:09.525Z
1112,2672,4,0.0,0.0,OSCILL_VELOCE-1-L895,516049,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T11:05:57.096Z
1113,2673,4,0.0,0.0,OSCILL_VELOCE-1-L895,523513,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T11:07:11.737Z
1114,2675,4,0.0,0.0,OSCILL_VELOCE-1-L895,551295,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-29T11:11:49.560Z
1115,2677,4,0.0,0.0,OSCILL_VELOCE-1-L895,351055,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-30T08:28:57.944Z
1116,2678,4,0.0,0.0,OSCILL_VELOCE-1-L895,67545,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-30T08:54:29.626Z
