,@timestamp,CurrentPeak,DIAM,numTP,statoRot,LUNG,bearingsCelsius,spindleRpm,VibromPeak,rpmSetPoint,UTE,ist_acc,statorCelsius,idChiave
0,2021-11-25T04:00:32.681Z,7.43,,,1,,0.0,0.0,,0.0,,187260,0.0,4755
1,2021-11-25T04:00:22.731Z,7.446,,,1,,0.0,0.0,,0.0,,186265,0.0,4754
2,2021-11-25T04:21:34.465Z,7.43,,,1,,0.0,0.0,,0.0,,313436,0.0,4757
3,2021-11-25T04:42:19.920Z,7.461,,,1,,0.0,0.0,,0.0,,437979,0.0,4759
4,2021-11-25T04:42:26.560Z,7.477,,,1,,0.0,0.0,,0.0,,438643,0.0,4760
5,2021-11-25T20:40:43.079Z,7.4,,,1,,0.0,0.0,,0.0,,65490,0.0,4763
6,2021-11-25T21:21:55.960Z,7.493,,,1,,0.0,0.0,,0.0,,312772,0.0,4765
7,2021-11-25T21:22:08.670Z,2.135,,,1,,0.0,0.0,,0.0,,314043,0.0,4765
8,2021-11-25T21:49:35.303Z,7.446,,,1,,0.0,0.0,,0.0,,478702,0.0,4767
9,2021-11-25T21:50:09.404Z,1.9,,,1,,0.0,0.0,,0.0,,482112,0.0,4767
10,2021-11-25T22:00:48.701Z,7.4,,,1,,0.0,0.0,,0.0,,546040,0.0,4769
11,2021-11-25T22:01:22.902Z,2.041,,,1,,0.0,0.0,,0.0,,549460,0.0,4769
12,2021-11-25T03:39:26.927Z,13.312,10.0,1,1,112.839,26.0,18002.0,0.7,18000.0,10MDF,60687,29.0,4753
13,2021-11-25T03:39:02.616Z,13.248,10.0,1,1,110.772,25.0,17999.0,0.9,18000.0,10COMP,58256,27.0,4752
14,2021-11-25T04:01:10.072Z,13.57,10.0,1,1,110.772,27.0,18009.0,1.3,18000.0,10COMP,190999,28.0,4756
15,2021-11-25T04:21:46.336Z,13.341,12.0,1,1,130.789,27.0,18000.0,1.4,18000.0,12COMP,314623,27.0,4758
16,2021-11-25T04:42:45.360Z,13.171,10.0,1,1,112.839,26.0,18004.0,2.6,18000.0,10MDF,440523,26.0,4761
17,2021-11-25T04:49:40.328Z,13.16,10.0,1,1,112.839,26.0,17982.0,2.6,18000.0,10MDF,482019,26.0,4762
18,2021-11-25T20:41:00.859Z,13.417,10.0,1,1,110.772,19.0,18012.0,1.0,18000.0,10COMP,67268,19.0,4764
19,2021-11-25T21:23:01.921Z,13.435,10.0,1,1,110.772,19.0,17997.0,1.2,18000.0,10COMP,319368,19.0,4766
20,2021-11-25T21:50:25.405Z,13.207,10.0,1,1,110.772,21.0,18004.0,0.9,18000.0,10COMP,483712,21.0,4768
21,2021-11-25T22:02:31.674Z,13.142,10.0,1,1,110.772,26.0,18002.0,1.1,18000.0,10COMP,556337,32.0,4770
22,2021-11-25T22:18:20.750Z,7.383,,,1,,0.0,0.0,,0.0,,651242,0.0,4771
23,2021-11-25T22:18:56.661Z,1.994,,,1,,0.0,0.0,,0.0,,654833,0.0,4771
24,2021-11-25T22:26:18.863Z,7.43,,,1,,0.0,0.0,,0.0,,699052,0.0,4773
25,2021-11-25T22:27:46.205Z,1.71,,,1,,0.0,0.0,,0.0,,707786,0.0,4773
26,2021-11-25T22:36:51.670Z,7.414,,,1,,0.0,0.0,,0.0,,762331,0.0,4775
27,2021-11-25T22:37:25.401Z,1.853,,,1,,0.0,0.0,,0.0,,765704,0.0,4775
28,2021-11-25T22:45:34.874Z,7.351,,,1,,0.0,0.0,,0.0,,814650,0.0,4777
29,2021-11-25T22:46:36.556Z,1.837,,,1,,0.0,0.0,,0.0,,820818,0.0,4777
30,2021-11-25T23:22:52.946Z,7.4,,,1,,0.0,0.0,,0.0,,1038451,0.0,4779
31,2021-11-25T23:45:48.124Z,7.304,,,1,,0.0,0.0,,0.0,,1175965,0.0,4781
32,2021-11-25T23:46:34.685Z,1.79,,,1,,0.0,0.0,,0.0,,1180621,0.0,4781
33,2021-11-25T23:52:52.815Z,7.414,,,1,,0.0,0.0,,0.0,,1218433,0.0,4783
34,2021-11-25T23:53:42.517Z,1.79,,,1,,0.0,0.0,,0.0,,1223403,0.0,4783
35,2021-11-26T00:01:20.689Z,7.446,,,1,,0.0,0.0,,0.0,,1269219,0.0,4785
36,2021-11-26T00:02:13.581Z,1.727,,,1,,0.0,0.0,,0.0,,1274508,0.0,4785
37,2021-11-26T00:12:10.047Z,7.351,,,1,,0.0,0.0,,0.0,,1334153,0.0,4787
38,2021-11-26T00:13:27.370Z,1.757,,,1,,0.0,0.0,,0.0,,1341885,0.0,4787
39,2021-11-26T00:25:06.719Z,7.446,,,1,,0.0,0.0,,0.0,,1411818,0.0,4789
40,2021-11-26T01:04:15.755Z,7.446,,,1,,0.0,0.0,,0.0,,1646715,0.0,4796
41,2021-11-26T01:05:50.248Z,2.637,,,1,,0.0,0.0,,0.0,,1656164,0.0,4796
42,2021-11-26T01:05:54.558Z,1.806,,,1,,0.0,0.0,,0.0,,1656595,0.0,4796
43,2021-11-26T01:32:33.603Z,7.367,,,1,,0.0,0.0,,0.0,,1816495,0.0,4801
44,2021-11-26T01:32:54.043Z,2.67,,,1,,0.0,0.0,,0.0,,1818539,0.0,4801
45,2021-11-26T01:32:55.323Z,1.853,,,1,,0.0,0.0,,0.0,,1818667,0.0,4801
46,2021-11-26T01:45:26.765Z,7.524,,,1,,0.0,0.0,,0.0,,1893808,0.0,4804
47,2021-11-26T01:45:45.865Z,2.637,,,1,,0.0,0.0,,0.0,,1895718,0.0,4804
48,2021-11-26T01:45:47.825Z,1.837,,,1,,0.0,0.0,,0.0,,1895914,0.0,4804
49,2021-11-26T01:46:03.166Z,2.59,,,1,,0.0,0.0,,0.0,,1897448,0.0,4804
50,2021-11-26T01:58:09.896Z,7.351,,,1,,0.0,0.0,,0.0,,1970118,0.0,4807
51,2021-11-26T01:58:29.877Z,2.623,,,1,,0.0,0.0,,0.0,,1972116,0.0,4807
52,2021-11-26T01:58:33.197Z,1.853,,,1,,0.0,0.0,,0.0,,1972448,0.0,4807
53,2021-11-26T02:56:54.296Z,7.383,,,1,,0.0,0.0,,0.0,,2322548,0.0,4810
54,2021-11-26T02:57:04.696Z,1.79,,,1,,0.0,0.0,,0.0,,2323588,0.0,4810
55,2021-11-26T03:05:28.630Z,7.508,,,1,,0.0,0.0,,0.0,,2373980,0.0,4812
56,2021-11-26T03:06:10.471Z,1.79,,,1,,0.0,0.0,,0.0,,2378164,0.0,4812
57,2021-11-26T03:17:02.060Z,7.461,,,1,,0.0,0.0,,0.0,,2443321,0.0,4814
58,2021-11-26T03:17:59.411Z,1.757,,,1,,0.0,0.0,,0.0,,2449056,0.0,4814
59,2021-11-26T03:18:02.101Z,2.419,,,1,,0.0,0.0,,0.0,,2449325,0.0,4814
60,2021-11-26T03:18:19.242Z,1.774,,,1,,0.0,0.0,,0.0,,2451039,0.0,4814
61,2021-11-26T03:29:15.860Z,7.414,,,1,,0.0,0.0,,0.0,,2516699,0.0,4816
62,2021-11-26T03:29:42.721Z,1.696,,,1,,0.0,0.0,,0.0,,2519385,0.0,4816
63,2021-11-26T03:39:07.177Z,7.4,,,1,,0.0,0.0,,0.0,,2575829,0.0,4818
64,2021-11-26T03:39:33.568Z,2.496,,,1,,0.0,0.0,,0.0,,2578468,0.0,4818
65,2021-11-26T03:39:24.248Z,1.696,,,1,,0.0,0.0,,0.0,,2577536,0.0,4818
66,2021-11-26T03:39:45.488Z,1.71,,,1,,0.0,0.0,,0.0,,2579660,0.0,4818
67,2021-11-26T03:50:23.306Z,2.543,,,1,,0.0,0.0,,0.0,,2643440,0.0,4820
68,2021-11-26T03:50:16.186Z,7.461,,,1,,0.0,0.0,,0.0,,2642728,0.0,4820
69,2021-11-26T03:50:53.717Z,1.806,,,1,,0.0,0.0,,0.0,,2646481,0.0,4820
70,2021-11-26T04:11:42.053Z,7.477,,,1,,0.0,0.0,,0.0,,2771311,0.0,4822
71,2021-11-26T04:11:53.053Z,1.757,,,1,,0.0,0.0,,0.0,,2772411,0.0,4822
72,2021-11-26T04:45:07.030Z,7.43,,,1,,0.0,0.0,,0.0,,2971803,0.0,4824
73,2021-11-26T04:45:09.280Z,1.821,,,1,,0.0,0.0,,0.0,,2972028,0.0,4824
74,2021-11-26T04:45:24.930Z,1.868,,,1,,0.0,0.0,,0.0,,2973593,0.0,4824
75,2021-11-26T04:45:22.970Z,2.56,,,1,,0.0,0.0,,0.0,,2973397,0.0,4824
76,2021-11-26T04:51:05.290Z,7.4,,,1,,0.0,0.0,,0.0,,3007628,0.0,4826
77,2021-11-26T04:51:16.210Z,2.419,,,1,,0.0,0.0,,0.0,,3008720,0.0,4826
78,2021-11-26T04:51:17.490Z,1.774,,,1,,0.0,0.0,,0.0,,3008848,0.0,4826
79,2021-11-26T04:51:29.831Z,2.543,,,1,,0.0,0.0,,0.0,,3010082,0.0,4826
80,2021-11-26T04:56:28.779Z,7.43,,,1,,0.0,0.0,,0.0,,3039976,0.0,4828
81,2021-11-26T04:56:44.940Z,2.543,,,1,,0.0,0.0,,0.0,,3041592,0.0,4828
82,2021-11-26T04:56:49.850Z,1.774,,,1,,0.0,0.0,,0.0,,3042083,0.0,4828
83,2021-11-26T04:57:01.800Z,2.717,,,1,,0.0,0.0,,0.0,,3043278,0.0,4828
84,2021-11-26T04:57:05.120Z,1.821,,,1,,0.0,0.0,,0.0,,3043610,0.0,4828
85,2021-11-26T05:12:01.606Z,7.351,,,1,,0.0,0.0,,0.0,,3133256,0.0,4830
86,2021-11-26T05:17:03.944Z,7.336,,,1,,0.0,0.0,,0.0,,3163489,0.0,4832
87,2021-11-26T05:34:04.653Z,7.414,,,1,,0.0,0.0,,0.0,,3265557,0.0,4834
88,2021-11-26T05:34:37.654Z,2.637,,,1,,0.0,0.0,,0.0,,3268857,0.0,4834
89,2021-11-26T05:39:49.203Z,7.4,,,1,,0.0,0.0,,0.0,,3300011,0.0,4836
90,2021-11-26T05:39:59.563Z,2.576,,,1,,0.0,0.0,,0.0,,3301047,0.0,4836
91,2021-11-26T05:40:06.883Z,1.757,,,1,,0.0,0.0,,0.0,,3301779,0.0,4836
92,2021-11-26T05:52:46.315Z,2.576,,,1,,0.0,0.0,,0.0,,3377720,0.0,4838
93,2021-11-26T05:52:20.274Z,7.336,,,1,,0.0,0.0,,0.0,,3375116,0.0,4838
94,2021-11-28T21:59:07.917Z,7.446,,,1,,0.0,0.0,,0.0,,730236,0.0,4840
95,2021-11-28T21:59:19.397Z,2.12,,,1,,0.0,0.0,,0.0,,731384,0.0,4840
96,2021-11-28T22:11:48.258Z,7.446,,,1,,0.0,0.0,,0.0,,806269,0.0,4842
97,2021-11-28T22:28:47.174Z,7.43,,,1,,0.0,0.0,,0.0,,908159,0.0,4844
98,2021-11-28T23:19:17.871Z,7.477,,,1,,0.0,0.0,,0.0,,1211224,0.0,4847
99,2021-11-28T23:43:37.533Z,7.43,,,1,,0.0,0.0,,0.0,,1357188,0.0,4849
100,2021-11-29T00:04:15.933Z,7.477,,,1,,0.0,0.0,,0.0,,1481026,0.0,4851
101,2021-11-29T00:33:18.530Z,7.446,,,1,,0.0,0.0,,0.0,,1655283,0.0,4853
102,2021-11-29T01:15:34.631Z,7.446,,,1,,0.0,0.0,,0.0,,1908889,0.0,4855
103,2021-11-29T01:27:29.683Z,7.524,,,1,,0.0,0.0,,0.0,,1980393,0.0,4857
104,2021-11-29T01:28:03.803Z,2.764,,,1,,0.0,0.0,,0.0,,1983805,0.0,4857
105,2021-11-29T01:28:09.243Z,1.947,,,1,,0.0,0.0,,0.0,,1984349,0.0,4857
106,2021-11-29T01:28:41.374Z,2.653,,,1,,0.0,0.0,,0.0,,1987562,0.0,4857
107,2021-11-29T01:28:42.654Z,1.915,,,1,,0.0,0.0,,0.0,,1987690,0.0,4857
108,2021-11-29T01:40:49.436Z,7.367,,,1,,0.0,0.0,,0.0,,2060367,0.0,4859
109,2021-11-29T01:41:33.786Z,2.78,,,1,,0.0,0.0,,0.0,,2064802,0.0,4859
110,2021-11-29T01:41:35.746Z,1.821,,,1,,0.0,0.0,,0.0,,2064998,0.0,4859
111,2021-11-29T01:52:28.727Z,7.493,,,1,,0.0,0.0,,0.0,,2130295,0.0,4861
112,2021-11-29T02:03:34.988Z,7.351,,,1,,0.0,0.0,,0.0,,2196920,0.0,4863
113,2021-11-29T02:05:22.620Z,2.543,,,1,,0.0,0.0,,0.0,,2207683,0.0,4863
114,2021-11-29T02:05:35.560Z,1.79,,,1,,0.0,0.0,,0.0,,2208977,0.0,4863
115,2021-11-29T02:05:54.311Z,1.806,,,1,,0.0,0.0,,0.0,,2210852,0.0,4863
116,2021-11-29T02:05:51.671Z,2.637,,,1,,0.0,0.0,,0.0,,2210588,0.0,4863
117,2021-11-29T02:36:49.752Z,7.257,,,1,,0.0,0.0,,0.0,,2396393,0.0,4865
118,2021-11-29T03:50:17.817Z,7.383,,,1,,0.0,0.0,,0.0,,2837192,0.0,4867
119,2021-11-29T03:51:19.148Z,1.79,,,1,,0.0,0.0,,0.0,,2843325,0.0,4867
120,2021-11-29T04:28:43.727Z,7.446,,,1,,0.0,0.0,,0.0,,3067779,0.0,4872
121,2021-11-29T04:30:33.028Z,7.383,,,1,,0.0,0.0,,0.0,,3078709,0.0,4873
122,2021-11-29T04:32:47.461Z,7.43,,,1,,0.0,0.0,,0.0,,3092152,0.0,4874
123,2021-11-29T04:32:57.481Z,7.4,,,1,,0.0,0.0,,0.0,,3093154,0.0,4875
124,2021-11-29T04:40:54.869Z,7.461,,,1,,0.0,0.0,,0.0,,3140892,0.0,4877
125,2021-11-29T04:41:52.730Z,1.71,,,1,,0.0,0.0,,0.0,,3146678,0.0,4877
126,2021-11-29T04:51:43.851Z,7.367,,,1,,0.0,0.0,,0.0,,3205789,0.0,4879
127,2021-11-29T04:51:57.621Z,1.602,,,1,,0.0,0.0,,0.0,,3207166,0.0,4879
128,2021-11-29T04:58:29.768Z,7.336,,,1,,0.0,0.0,,0.0,,3246380,0.0,4881
129,2021-11-29T04:59:31.069Z,1.616,,,1,,0.0,0.0,,0.0,,3252510,0.0,4881
130,2021-11-29T05:22:27.563Z,7.351,,,1,,0.0,0.0,,0.0,,3390157,0.0,4883
131,2021-11-29T05:22:57.483Z,1.602,,,1,,0.0,0.0,,0.0,,3393149,0.0,4883
132,2021-11-29T05:30:58.302Z,7.4,,,1,,0.0,0.0,,0.0,,3441230,0.0,4885
133,2021-11-29T05:31:16.352Z,1.743,,,1,,0.0,0.0,,0.0,,3443035,0.0,4885
134,2021-11-29T20:40:40.894Z,7.43,,,1,,0.0,0.0,,0.0,,349154,0.0,4887
135,2021-11-29T20:41:45.915Z,1.947,,,1,,0.0,0.0,,0.0,,355656,0.0,4887
136,2021-11-29T20:49:37.961Z,7.4,,,1,,0.0,0.0,,0.0,,402860,0.0,4889
137,2021-11-29T20:50:27.632Z,1.884,,,1,,0.0,0.0,,0.0,,407827,0.0,4889
138,2021-11-29T20:57:01.888Z,7.477,,,1,,0.0,0.0,,0.0,,447252,0.0,4891
139,2021-11-29T20:57:25.618Z,1.806,,,1,,0.0,0.0,,0.0,,449625,0.0,4891
140,2021-11-29T21:04:36.184Z,7.43,,,1,,0.0,0.0,,0.0,,492681,0.0,4893
141,2021-11-29T21:05:01.215Z,1.868,,,1,,0.0,0.0,,0.0,,495184,0.0,4893
142,2021-11-29T21:12:31.492Z,7.351,,,1,,0.0,0.0,,0.0,,540211,0.0,4895
143,2021-11-29T21:12:45.972Z,7.414,,,1,,0.0,0.0,,0.0,,541659,0.0,4896
144,2021-11-29T21:30:17.558Z,7.383,,,1,,0.0,0.0,,0.0,,646816,0.0,4899
145,2021-11-29T21:30:06.348Z,7.477,,,1,,0.0,0.0,,0.0,,645695,0.0,4898
146,2021-11-29T21:39:04.116Z,7.414,,,1,,0.0,0.0,,0.0,,699471,0.0,4901
147,2021-11-29T21:39:16.876Z,1.79,,,1,,0.0,0.0,,0.0,,700747,0.0,4901
148,2021-11-29T21:47:26.094Z,7.477,,,1,,0.0,0.0,,0.0,,749668,0.0,4903
149,2021-11-29T21:48:08.535Z,1.774,,,1,,0.0,0.0,,0.0,,753912,0.0,4903
150,2021-11-25T22:19:55.892Z,13.359,10.0,1,1,110.772,25.0,17995.0,1.4,18000.0,10COMP,660756,26.0,4772
151,2021-11-25T22:29:16.688Z,13.294,10.0,1,1,110.772,26.0,17999.0,0.9,18000.0,10COMP,716834,31.0,4774
152,2021-11-25T22:38:01.762Z,13.207,10.0,1,1,110.772,28.0,18002.0,1.0,18000.0,10COMP,769340,36.0,4776
153,2021-11-25T22:47:30.327Z,13.236,10.0,1,1,110.772,29.0,18004.0,1.1,18000.0,10COMP,826195,35.0,4778
154,2021-11-25T23:23:10.376Z,13.417,10.0,1,1,110.772,23.0,17988.0,0.9,18000.0,10COMP,1040194,23.0,4780
155,2021-11-25T23:47:27.076Z,13.324,10.0,1,1,110.772,23.0,18012.0,0.9,18000.0,10COMP,1185860,24.0,4782
156,2021-11-25T23:54:21.858Z,13.171,10.0,1,1,110.772,26.0,18000.0,1.3,18000.0,10COMP,1227337,31.0,4784
157,2021-11-26T00:02:52.752Z,13.341,10.0,1,1,110.772,27.0,18004.0,1.4,18000.0,10COMP,1278425,35.0,4786
158,2021-11-26T00:14:36.142Z,13.312,10.0,1,1,110.772,28.0,18002.0,1.2,18000.0,10COMP,1348762,32.0,4788
159,2021-11-26T00:26:00.051Z,12.896,10.0,1,1,112.839,28.0,17996.0,2.0,18000.0,10MDF,1417151,32.0,4790
160,2021-11-26T00:34:52.316Z,13.283,12.0,1,1,130.789,28.0,18009.0,0.6,18000.0,12COMP,1470376,43.0,4791
161,2021-11-26T00:39:01.162Z,13.236,10.0,1,1,112.839,29.0,17999.0,2.4,18000.0,10MDF,1495260,34.0,4792
162,2021-11-26T00:42:34.849Z,13.341,8.0,1,1,117.753,28.0,18012.0,1.1,18000.0,8DOWN,1516628,41.0,4793
163,2021-11-26T00:50:37.832Z,14.302,0.1,1,1,119.757,29.0,20016.0,0.6,20000.0,VEE22,1564925,44.0,4794
164,2021-11-26T00:55:09.240Z,13.083,12.0,1,1,130.789,30.0,17995.0,1.3,18000.0,12COMP,1592065,45.0,4795
165,2021-11-26T01:06:05.268Z,13.13,12.0,1,1,130.789,28.0,18011.0,1.6,18000.0,12COMP,1657666,30.0,4797
166,2021-11-26T01:08:23.862Z,13.113,12.0,1,1,130.789,27.0,17999.0,1.3,18000.0,12COMP,1671525,30.0,4798
167,2021-11-26T01:10:03.495Z,13.312,12.5,1,1,115.598,26.0,17999.0,1.0,18000.0,JMOLD,1681488,34.0,4799
168,2021-11-26T01:10:50.046Z,13.189,12.0,1,1,130.789,27.0,18011.0,0.9,18000.0,12COMP,1686143,36.0,4800
169,2021-11-26T01:33:34.525Z,13.037,3.0,1,1,128.3,24.0,13995.0,1.1,14000.0,VEE90,1822587,25.0,4802
170,2021-11-26T01:34:27.826Z,13.066,12.0,1,1,130.789,24.0,18002.0,1.5,18000.0,12COMP,1827917,26.0,4803
171,2021-11-26T01:46:11.086Z,12.884,3.0,1,1,128.3,29.0,14002.0,0.6,14000.0,VEE90,1898240,38.0,4805
172,2021-11-26T01:46:55.307Z,13.341,12.0,1,1,130.789,28.0,18017.0,0.7,18000.0,12COMP,1902662,38.0,4806
173,2021-11-26T01:58:49.727Z,13.037,3.0,1,1,128.3,31.0,13998.0,1.3,14000.0,VEE90,1974101,41.0,4808
174,2021-11-26T01:59:19.768Z,13.283,12.0,1,1,130.789,30.0,17994.0,1.2,18000.0,12COMP,1977105,41.0,4809
175,2021-11-26T02:57:42.377Z,13.511,10.0,1,1,110.772,22.0,17992.0,1.4,18000.0,10COMP,2327356,22.0,4811
176,2021-11-26T03:07:46.084Z,13.464,10.0,1,1,110.772,26.0,18009.0,1.0,18000.0,10COMP,2387725,32.0,4813
177,2021-11-26T03:19:45.224Z,13.066,10.0,1,1,110.772,29.0,17989.0,1.2,18000.0,10COMP,2459637,34.0,4815
178,2021-11-26T03:29:59.802Z,13.207,10.0,1,1,110.772,30.0,18019.0,1.2,18000.0,10COMP,2521093,38.0,4817
179,2021-11-26T03:40:41.570Z,13.113,10.0,1,1,110.772,30.0,17995.0,1.2,18000.0,10COMP,2585268,39.0,4819
180,2021-11-26T03:51:51.089Z,13.371,10.0,1,1,110.772,30.0,18001.0,1.4,18000.0,10COMP,2652218,34.0,4821
181,2021-11-26T04:12:08.604Z,13.617,10.0,1,1,110.772,26.0,18007.0,1.1,18000.0,10COMP,2773966,27.0,4823
182,2021-11-26T04:46:02.151Z,13.171,10.0,1,1,112.839,22.0,18011.0,1.7,18000.0,10MDF,2977315,22.0,4825
183,2021-11-26T04:51:36.781Z,13.406,10.0,1,1,112.839,25.0,18006.0,1.3,18000.0,10MDF,3010777,32.0,4827
184,2021-11-26T04:57:11.890Z,13.236,10.0,1,1,112.839,26.0,18002.0,1.6,18000.0,10MDF,3044287,32.0,4829
185,2021-11-26T05:12:40.997Z,13.142,10.0,1,1,112.839,25.0,17997.0,1.1,18000.0,10MDF,3137195,26.0,4831
186,2021-11-26T05:17:29.775Z,13.248,10.0,1,1,112.839,26.0,18004.0,1.3,18000.0,10MDF,3166072,33.0,4833
187,2021-11-26T05:34:43.134Z,13.189,10.0,1,1,112.839,23.0,18009.0,1.3,18000.0,10MDF,3269405,24.0,4835
188,2021-11-26T05:40:35.934Z,13.324,10.0,1,1,112.839,26.0,17992.0,1.4,18000.0,10MDF,3304684,31.0,4837
189,2021-11-26T05:52:52.045Z,13.464,10.0,1,1,112.839,25.0,17997.0,1.8,18000.0,10MDF,3378293,26.0,4839
190,2021-11-28T22:00:11.698Z,13.417,10.0,1,1,112.839,17.0,18012.0,1.3,18000.0,10MDF,736614,16.0,4841
191,2021-11-28T22:12:03.308Z,13.341,10.0,1,1,112.839,21.0,18011.0,2.0,18000.0,10MDF,807774,22.0,4843
192,2021-11-28T22:29:10.204Z,13.171,10.0,1,1,112.839,21.0,17997.0,1.4,18000.0,10MDF,910462,21.0,4845
193,2021-11-28T22:39:58.924Z,13.447,10.0,1,1,112.839,21.0,17994.0,1.2,18000.0,10MDF,975333,21.0,4846
194,2021-11-28T23:19:40.751Z,13.388,10.0,1,1,112.839,18.0,18002.0,1.5,18000.0,10MDF,1213512,19.0,4848
195,2021-11-28T23:44:00.604Z,13.113,10.0,1,1,112.839,19.0,18014.0,2.1,18000.0,10MDF,1359495,19.0,4850
196,2021-11-29T00:04:26.243Z,13.371,10.0,1,1,112.839,19.0,18012.0,2.1,18000.0,10MDF,1482057,19.0,4852
197,2021-11-29T00:33:36.131Z,13.464,10.0,1,1,112.839,19.0,17995.0,2.2,18000.0,10MDF,1657043,19.0,4854
198,2021-11-29T01:16:59.553Z,13.447,12.0,1,1,130.789,20.0,17994.0,0.7,18000.0,12COMP,1917381,20.0,4856
199,2021-11-29T01:29:13.314Z,13.248,12.0,1,1,130.789,28.0,18015.0,0.6,18000.0,12COMP,1990756,34.0,4858
200,2021-11-29T01:42:20.947Z,13.324,12.0,1,1,130.789,31.0,18005.0,0.8,18000.0,12COMP,2069518,36.0,4860
201,2021-11-29T01:53:42.218Z,13.171,12.0,1,1,130.789,31.0,18007.0,0.6,18000.0,12COMP,2137644,38.0,4862
202,2021-11-29T02:06:10.961Z,13.265,12.0,1,1,130.789,32.0,18002.0,0.5,18000.0,12COMP,2212517,38.0,4864
203,2021-11-29T02:37:04.473Z,13.541,12.0,1,1,130.789,27.0,18005.0,0.6,18000.0,12COMP,2397865,28.0,4866
204,2021-11-29T03:52:34.559Z,13.236,3.0,1,1,128.3,23.0,14000.0,0.6,14000.0,VEE90,2850866,23.0,4868
205,2021-11-29T03:53:23.880Z,13.359,10.0,1,1,110.772,23.0,18012.0,1.2,18000.0,10COMP,2855798,25.0,4869
206,2021-11-29T04:12:56.300Z,13.037,80.0,1,1,120.944,27.0,12006.0,1.0,12000.0,80SKIM,2973038,29.0,4870
207,2021-11-29T04:17:00.834Z,13.189,80.0,1,1,120.944,28.0,11990.0,1.2,12000.0,80SKIM,2997491,35.0,4871
208,2021-11-29T04:33:17.461Z,13.312,10.0,1,1,110.772,30.0,18004.0,1.1,18000.0,10COMP,3095152,34.0,4876
209,2021-11-29T04:43:46.482Z,13.265,10.0,1,1,110.772,32.0,17999.0,1.1,18000.0,10COMP,3158053,37.0,4878
210,2021-11-29T04:52:41.682Z,13.388,10.0,1,1,110.772,33.0,17999.0,1.0,18000.0,10COMP,3211572,42.0,4880
211,2021-11-29T05:01:06.970Z,13.207,10.0,1,1,110.772,33.0,17997.0,1.1,18000.0,10COMP,3262100,39.0,4882
212,2021-11-29T05:23:42.984Z,13.218,10.0,1,1,110.772,29.0,17996.0,1.3,18000.0,10COMP,3397699,30.0,4884
213,2021-11-29T05:31:49.473Z,13.142,10.0,1,1,110.772,31.0,17997.0,1.0,18000.0,10COMP,3446347,40.0,4886
214,2021-11-29T20:43:04.106Z,13.248,10.0,1,1,110.772,18.0,17992.0,1.1,18000.0,10COMP,363475,18.0,4888
215,2021-11-29T20:51:20.273Z,13.341,10.0,1,1,110.772,24.0,17999.0,1.1,18000.0,10COMP,413091,26.0,4890
216,2021-11-29T20:57:59.999Z,13.406,10.0,1,1,110.772,26.0,18000.0,1.0,18000.0,10COMP,453063,33.0,4892
217,2021-11-29T21:06:10.736Z,13.406,10.0,1,1,110.772,28.0,18000.0,1.0,18000.0,10COMP,502136,35.0,4894
218,2021-11-29T21:13:27.312Z,13.037,10.0,1,1,110.772,28.0,18011.0,1.0,18000.0,10COMP,545793,36.0,4897
219,2021-11-29T21:30:51.078Z,13.312,10.0,1,1,110.772,26.0,18022.0,0.9,18000.0,10COMP,650168,27.0,4900
220,2021-11-29T21:39:34.736Z,13.189,10.0,1,1,110.772,27.0,17994.0,1.1,18000.0,10COMP,702533,32.0,4902
221,2021-11-29T21:49:00.235Z,13.371,10.0,1,1,110.772,29.0,18002.0,1.1,18000.0,10COMP,759082,36.0,4904
222,2021-11-29T21:55:22.582Z,7.414,,,1,,0.0,0.0,,0.0,,797316,0.0,4905
223,2021-11-29T21:55:56.902Z,1.915,,,1,,0.0,0.0,,0.0,,800748,0.0,4905
224,2021-11-29T22:03:49.000Z,7.367,,,1,,0.0,0.0,,0.0,,847957,0.0,4907
225,2021-11-29T22:04:37.680Z,1.757,,,1,,0.0,0.0,,0.0,,852825,0.0,4907
226,2021-11-29T22:14:24.620Z,7.414,,,1,,0.0,0.0,,0.0,,911518,0.0,4909
227,2021-11-29T22:15:04.520Z,1.71,,,1,,0.0,0.0,,0.0,,915508,0.0,4909
228,2021-11-29T22:22:47.598Z,7.367,,,1,,0.0,0.0,,0.0,,961815,0.0,4911
229,2021-11-29T22:24:33.550Z,1.68,,,1,,0.0,0.0,,0.0,,972410,0.0,4911
230,2021-11-29T22:36:42.352Z,7.4,,,1,,0.0,0.0,,0.0,,1045289,0.0,4913
231,2021-11-29T22:37:39.793Z,1.71,,,1,,0.0,0.0,,0.0,,1051033,0.0,4913
232,2021-11-29T22:46:33.562Z,7.336,,,1,,0.0,0.0,,0.0,,1104409,0.0,4915
233,2021-11-29T22:47:16.582Z,1.633,,,1,,0.0,0.0,,0.0,,1108711,0.0,4915
234,2021-11-29T22:53:59.819Z,7.351,,,1,,0.0,0.0,,0.0,,1149034,0.0,4917
235,2021-11-29T22:54:18.209Z,1.696,,,1,,0.0,0.0,,0.0,,1150873,0.0,4917
236,2021-11-29T23:30:21.926Z,7.383,,,1,,0.0,0.0,,0.0,,1367241,0.0,4919
237,2021-11-29T23:30:37.116Z,1.774,,,1,,0.0,0.0,,0.0,,1368760,0.0,4919
238,2021-11-29T23:35:22.471Z,7.4,,,1,,0.0,0.0,,0.0,,1397295,0.0,4921
