,statoRot,CurrentPeak,numTP,UTE,DIAM,ist_acc,bearingsCelsius,spindleRpm,rpmSetPoint,statorCelsius,@timestamp,idChiave,VibromPeak,LUNG
0,1,30.907,1,FRESAD20,24.379,1069613,22.0,18042.0,18000.0,25.0,2021-01-07T13:05:09.463Z,2365,0.5,155.0
1,1,12.321,,,,1103941,0.0,0.0,0.0,0.0,2021-01-07T13:10:52.748Z,2366,,
2,1,7.229,,,,469592,0.0,0.0,0.0,0.0,2021-01-25T08:39:06.039Z,2369,,
3,1,6.926,,,,892858,0.0,0.0,0.0,0.0,2021-01-25T09:49:38.784Z,2370,,
4,1,5.927,,,,904927,0.0,0.0,0.0,0.0,2021-01-25T09:51:39.477Z,2370,,
5,1,5.616,,,,916918,0.0,0.0,0.0,0.0,2021-01-25T09:53:39.389Z,2370,,
6,1,12.239,8,LAMA120,120.0,2474566,0.0,0.0,6000.0,0.0,2021-01-26T15:09:02.508Z,2372,,2.0
7,1,12.158,,,,2477351,0.0,0.0,0.0,0.0,2021-01-26T15:09:30.359Z,2373,,
8,1,12.076,,,,2568804,0.0,0.0,0.0,0.0,2021-01-26T15:24:44.910Z,2374,,
9,1,12.565,,,,2589765,0.0,0.0,0.0,0.0,2021-01-26T15:28:14.525Z,2375,,
10,1,6.719,,,,2630264,0.0,0.0,0.0,0.0,2021-01-26T15:34:59.525Z,2376,,
11,1,6.682,,,,2687935,0.0,0.0,0.0,0.0,2021-01-26T15:44:36.249Z,2377,,
12,1,9.805,8,LAMA120,120.0,2939763,0.0,0.0,6000.0,0.0,2021-01-26T16:26:34.589Z,2381,,2.0
13,1,6.127,,,,2944048,0.0,0.0,0.0,0.0,2021-01-26T16:27:17.440Z,2382,,
14,1,6.149,8,LAMA120,120.0,2990425,0.0,0.0,6000.0,0.0,2021-01-26T16:35:01.221Z,2384,,2.0
15,1,12.321,,,,2994524,0.0,0.0,0.0,0.0,2021-01-26T16:35:42.212Z,2385,,
16,1,12.284,8,LAMA120,120.0,3164873,0.0,0.0,6000.0,0.0,2021-01-26T17:04:05.743Z,2387,,2.0
17,1,6.045,,,,3167107,0.0,0.0,0.0,0.0,2021-01-26T17:04:28.084Z,2388,,
18,1,12.446,8,LAMA120,120.0,3206831,0.0,0.0,6000.0,0.0,2021-01-26T17:11:05.334Z,2390,,2.0
19,1,12.054,,,,3209391,0.0,0.0,0.0,0.0,2021-01-26T17:11:30.934Z,2391,,
20,1,6.105,8,LAMA120,120.0,3214847,0.0,0.0,6000.0,0.0,2021-01-26T17:12:25.496Z,2393,,2.0
21,1,12.424,,,,3216993,0.0,0.0,0.0,0.0,2021-01-26T17:12:46.956Z,2394,,
22,1,12.321,8,LAMA120,120.0,3241173,0.0,0.0,6000.0,0.0,2021-01-26T17:16:48.762Z,2395,,2.0
23,1,12.076,,,,3295638,0.0,0.0,0.0,0.0,2021-01-26T17:25:53.425Z,2396,,
24,1,7.215,,,,1003430,0.0,0.0,0.0,0.0,2021-01-27T09:24:47.972Z,2401,,
25,1,12.284,,,,1008660,0.0,0.0,0.0,0.0,2021-01-27T09:25:40.272Z,2402,,
26,1,7.925,8,LAMA120,120.0,514638,0.0,0.0,6000.0,0.0,2021-01-28T08:42:50.849Z,2420,,2.0
27,1,9.849,8,LAMA120,120.0,588157,0.0,0.0,6000.0,0.0,2021-01-28T08:55:06.048Z,2421,,2.0
28,1,6.452,8,LAMA120,120.0,613351,0.0,0.0,6000.0,0.0,2021-01-28T08:59:17.991Z,2422,,2.0
29,1,6.704,8,LAMA120,120.0,681231,0.0,0.0,6000.0,0.0,2021-01-28T09:10:36.798Z,2423,,2.0
30,1,6.29,8,LAMA120,120.0,688426,0.0,0.0,6000.0,0.0,2021-01-28T09:11:48.749Z,2424,,2.0
31,1,12.217,,,,1016597,0.0,0.0,0.0,0.0,2021-01-28T10:06:30.499Z,2425,,
32,1,12.121,,,,1033624,0.0,0.0,0.0,0.0,2021-01-28T10:09:20.772Z,2426,,
33,1,6.208,,,,1035524,0.0,0.0,0.0,0.0,2021-01-28T10:09:39.772Z,2427,,
34,1,6.193,,,,1082458,0.0,0.0,0.0,0.0,2021-01-28T10:17:29.118Z,2428,,
35,1,6.023,,,,1085278,0.0,0.0,0.0,0.0,2021-01-28T10:17:57.318Z,2429,,
36,1,6.623,,,,1343303,0.0,0.0,0.0,0.0,2021-01-28T11:00:57.601Z,2431,,
37,1,12.261,,,,1514417,0.0,0.0,0.0,0.0,2021-01-28T11:29:28.764Z,2432,,
38,1,6.415,,,,1564262,0.0,0.0,0.0,0.0,2021-01-28T11:37:47.221Z,2433,,
39,1,6.29,8,LAMA120,120.0,1566663,0.0,0.0,6000.0,0.0,2021-01-28T11:38:11.231Z,2434,,2.0
40,1,6.497,,,,1680431,0.0,0.0,0.0,0.0,2021-01-28T11:57:08.927Z,2435,,
41,1,12.343,,,,1686820,0.0,0.0,0.0,0.0,2021-01-28T11:58:12.818Z,2436,,
42,1,6.882,,,,2520308,0.0,0.0,0.0,0.0,2021-01-28T14:17:07.814Z,2438,,
43,1,6.275,8,LAMA120,120.0,2523455,0.0,0.0,6000.0,0.0,2021-01-28T14:17:39.284Z,2439,,2.0
44,1,12.284,,,,2545946,0.0,0.0,0.0,0.0,2021-01-28T14:21:24.197Z,2442,,
45,1,6.29,8,LAMA120,120.0,2549309,0.0,0.0,6000.0,0.0,2021-01-28T14:21:57.828Z,2443,,2.0
46,1,12.402,,,,2564359,0.0,0.0,0.0,0.0,2021-01-28T14:24:28.330Z,2445,,
47,1,6.045,8,LAMA120,120.0,2570491,0.0,0.0,6000.0,0.0,2021-01-28T14:25:29.651Z,2446,,2.0
48,1,6.023,,,,2583780,0.0,0.0,0.0,0.0,2021-01-28T14:27:42.542Z,2448,,
49,1,12.121,8,LAMA120,120.0,2589003,0.0,0.0,6000.0,0.0,2021-01-28T14:28:34.773Z,2449,,2.0
50,1,9.893,,,,2608221,0.0,0.0,0.0,0.0,2021-01-28T14:31:46.956Z,2451,,
51,1,6.556,,,,71670,0.0,0.0,0.0,0.0,2021-01-28T16:30:09.869Z,2452,,
52,1,7.052,8,LAMA120,120.0,956423,0.0,0.0,6000.0,0.0,2021-01-29T09:13:46.762Z,2465,,2.0
53,1,6.068,,,,962025,0.0,0.0,0.0,0.0,2021-01-29T09:14:42.783Z,2466,,
54,1,6.578,8,LAMA120,120.0,1026286,0.0,0.0,6000.0,0.0,2021-01-29T09:25:25.402Z,2469,,2.0
55,1,5.779,,,,1032317,0.0,0.0,0.0,0.0,2021-01-29T09:26:25.713Z,2470,,
56,1,6.556,,,,1186099,0.0,0.0,0.0,0.0,2021-01-29T09:52:03.556Z,2472,,
57,1,9.723,,,,1260977,0.0,0.0,0.0,0.0,2021-01-29T10:04:32.347Z,2473,,
58,1,12.298,8,LAMA120,120.0,1380683,0.0,0.0,6000.0,0.0,2021-01-29T10:24:29.426Z,2475,,2.0
59,1,6.045,,,,1386653,0.0,0.0,0.0,0.0,2021-01-29T10:25:29.126Z,2476,,
60,1,5.823,,,,1442352,0.0,0.0,0.0,0.0,2021-01-29T10:34:46.125Z,2479,,
61,1,12.158,8,LAMA120,120.0,1435363,0.0,0.0,6000.0,0.0,2021-01-29T10:33:36.234Z,2478,,2.0
62,1,5.86,8,LAMA120,120.0,1540689,0.0,0.0,6000.0,0.0,2021-01-29T10:51:09.510Z,2482,,2.0
63,1,11.958,,,,1543538,0.0,0.0,0.0,0.0,2021-01-29T10:51:38.000Z,2483,,
64,1,6.312,8,LAMA120,120.0,1575437,0.0,0.0,6000.0,0.0,2021-01-29T10:56:56.995Z,2485,,2.0
65,1,5.557,,,,1578918,0.0,0.0,0.0,0.0,2021-01-29T10:57:31.806Z,2486,,
66,1,5.675,8,LAMA120,120.0,1594484,0.0,0.0,6000.0,0.0,2021-01-29T11:00:07.468Z,2488,,2.0
67,1,12.054,,,,1597974,0.0,0.0,0.0,0.0,2021-01-29T11:00:42.369Z,2489,,
68,1,5.823,8,LAMA120,120.0,1616155,0.0,0.0,6000.0,0.0,2021-01-29T11:03:44.181Z,2491,,2.0
69,1,9.686,,,,1619631,0.0,0.0,0.0,0.0,2021-01-29T11:04:18.942Z,2492,,
70,1,5.594,8,LAMA120,120.0,1628032,0.0,0.0,6000.0,0.0,2021-01-29T11:05:42.953Z,2493,,2.0
71,1,6.171,8,LAMA120,120.0,1637317,0.0,0.0,6000.0,0.0,2021-01-29T11:07:15.805Z,2494,,2.0
72,1,12.365,8,LAMA120,120.0,1679227,0.0,0.0,6000.0,0.0,2021-01-29T11:14:14.911Z,2497,,2.0
73,1,12.136,,,,1681448,0.0,0.0,0.0,0.0,2021-01-29T11:14:37.122Z,2498,,
74,1,6.253,8,LAMA120,120.0,1699891,0.0,0.0,6000.0,0.0,2021-01-29T11:17:41.555Z,2500,,2.0
75,1,12.261,,,,1702107,0.0,0.0,0.0,0.0,2021-01-29T11:18:03.715Z,2501,,
76,1,12.202,8,LAMA120,120.0,1724990,0.0,0.0,6000.0,0.0,2021-01-29T11:21:52.548Z,2503,,2.0
77,1,12.565,,,,1727212,0.0,0.0,0.0,0.0,2021-01-29T11:22:14.769Z,2504,,
78,1,5.661,8,LAMA120,120.0,1790178,0.0,0.0,6000.0,0.0,2021-01-29T11:32:44.439Z,2505,,2.0
79,1,6.682,8,LAMA120,120.0,3090011,0.0,0.0,6000.0,0.0,2021-01-29T15:09:22.969Z,2512,,2.0
80,1,6.193,,,,3096591,0.0,0.0,0.0,0.0,2021-01-29T15:10:28.770Z,2513,,
81,1,12.261,8,LAMA120,120.0,3139701,0.0,0.0,6000.0,0.0,2021-01-29T15:17:39.876Z,2515,,2.0
82,1,12.136,,,,3146158,0.0,0.0,0.0,0.0,2021-01-29T15:18:44.447Z,2516,,
83,1,5.905,8,LAMA120,120.0,3207588,0.0,0.0,6000.0,0.0,2021-01-29T15:28:58.757Z,2518,,2.0
84,1,5.638,,,,3210458,0.0,0.0,0.0,0.0,2021-01-29T15:29:27.457Z,2519,,
85,1,12.158,8,LAMA120,120.0,3224235,0.0,0.0,6000.0,0.0,2021-01-29T15:31:45.229Z,2521,,2.0
86,1,12.239,,,,3227102,0.0,0.0,0.0,0.0,2021-01-29T15:32:13.899Z,2522,,
87,1,5.905,8,LAMA120,120.0,3249582,0.0,0.0,6000.0,0.0,2021-01-29T15:35:58.703Z,2524,,2.0
88,1,12.239,,,,3252453,0.0,0.0,0.0,0.0,2021-01-29T15:36:27.413Z,2525,,
89,1,5.675,,,,3275125,0.0,0.0,0.0,0.0,2021-01-29T15:40:14.137Z,2527,,
90,1,12.387,,,,3289179,0.0,0.0,0.0,0.0,2021-01-29T15:42:34.679Z,2529,,
91,1,5.72,,,,3321036,0.0,0.0,0.0,0.0,2021-01-29T15:47:53.254Z,2531,,
92,1,12.424,,,,3341342,0.0,0.0,0.0,0.0,2021-01-29T15:51:16.317Z,2533,,
93,1,5.675,,,,3333644,0.0,0.0,0.0,0.0,2021-01-29T15:49:59.336Z,2532,,
94,1,5.779,8,LAMA120,120.0,3352078,0.0,0.0,6000.0,0.0,2021-01-29T15:53:03.679Z,2534,,2.0
95,1,12.343,,,,3355102,0.0,0.0,0.0,0.0,2021-01-29T15:53:33.919Z,2535,,
96,1,5.986,,,,3372953,0.0,0.0,0.0,0.0,2021-01-29T15:56:32.432Z,2536,,
97,1,12.202,,,,3403554,0.0,0.0,0.0,0.0,2021-01-29T16:01:38.447Z,2537,,
98,1,6.008,,,,3512186,0.0,0.0,0.0,0.0,2021-01-29T16:19:44.784Z,2539,,
99,1,12.099,,,,3525441,0.0,0.0,0.0,0.0,2021-01-29T16:21:57.336Z,2541,,
100,1,6.193,8,LAMA120,120.0,3579071,0.0,0.0,6000.0,0.0,2021-01-29T16:30:53.645Z,2542,,2.0
101,1,6.985,,,,267684,0.0,0.0,0.0,0.0,2021-01-30T07:21:10.188Z,2544,,
102,1,6.822,,,,337037,0.0,0.0,0.0,0.0,2021-01-30T07:32:43.725Z,2545,,
103,1,12.365,,,,804471,0.0,0.0,0.0,0.0,2021-01-30T08:50:38.118Z,2555,,
104,1,6.356,,,,821495,0.0,0.0,0.0,0.0,2021-01-30T08:53:28.360Z,2557,,
105,1,6.475,8,LAMA120,120.0,1434483,0.0,0.0,6000.0,0.0,2021-01-30T10:35:38.320Z,2559,,2.0
106,1,6.438,8,LAMA120,120.0,1470673,0.0,0.0,6000.0,0.0,2021-01-30T10:41:40.225Z,2561,,2.0
107,1,5.72,,,,1475861,0.0,0.0,0.0,0.0,2021-01-30T10:42:32.105Z,2562,,
108,1,5.883,8,LAMA120,120.0,1512523,0.0,0.0,6000.0,0.0,2021-01-30T10:48:38.731Z,2565,,2.0
109,1,12.261,,,,1516189,0.0,0.0,0.0,0.0,2021-01-30T10:49:15.391Z,2566,,
110,1,5.927,8,LAMA120,120.0,1547691,0.0,0.0,6000.0,0.0,2021-01-30T10:54:30.415Z,2569,,2.0
111,1,12.298,,,,1552246,0.0,0.0,0.0,0.0,2021-01-30T10:55:15.966Z,2570,,
112,1,12.136,8,LAMA120,120.0,1576551,0.0,0.0,6000.0,0.0,2021-01-30T10:59:19.019Z,2572,,2.0
113,1,12.136,,,,1582508,0.0,0.0,0.0,0.0,2021-01-30T11:00:18.590Z,2573,,
114,1,5.86,8,LAMA120,120.0,1617343,0.0,0.0,6000.0,0.0,2021-01-30T11:06:06.945Z,2575,,2.0
115,1,5.616,,,,1621077,0.0,0.0,0.0,0.0,2021-01-30T11:06:44.285Z,2576,,
116,1,5.72,8,LAMA120,120.0,1641995,0.0,0.0,6000.0,0.0,2021-01-30T11:10:13.468Z,2578,,2.0
117,1,5.675,,,,1645718,0.0,0.0,0.0,0.0,2021-01-30T11:10:50.699Z,2579,,
118,1,5.698,8,LAMA120,120.0,1666519,0.0,0.0,6000.0,0.0,2021-01-30T11:14:18.712Z,2581,,2.0
119,1,12.387,,,,1670234,0.0,0.0,0.0,0.0,2021-01-30T11:14:55.862Z,2582,,
120,1,5.742,8,LAMA120,120.0,1684639,0.0,0.0,6000.0,0.0,2021-01-30T11:17:19.914Z,2584,,2.0
121,1,6.171,,,,1687679,0.0,0.0,0.0,0.0,2021-01-30T11:17:50.315Z,2585,,
122,1,12.387,8,LAMA120,120.0,1700513,0.0,0.0,6000.0,0.0,2021-01-30T11:19:58.656Z,2587,,2.0
123,1,12.054,,,,1703569,0.0,0.0,0.0,0.0,2021-01-30T11:20:29.217Z,2588,,
124,1,12.321,8,LAMA120,120.0,1724073,0.0,0.0,6000.0,0.0,2021-01-30T11:23:54.260Z,2590,,2.0
125,1,12.402,,,,1727124,0.0,0.0,0.0,0.0,2021-01-30T11:24:24.770Z,2591,,
126,1,5.742,8,LAMA120,120.0,1742102,0.0,0.0,6000.0,0.0,2021-01-30T11:26:54.552Z,2593,,2.0
127,1,5.453,,,,1745136,0.0,0.0,0.0,0.0,2021-01-30T11:27:24.893Z,2594,,
128,1,5.661,8,LAMA120,120.0,1756733,0.0,0.0,6000.0,0.0,2021-01-30T11:29:20.864Z,2596,,2.0
129,1,12.365,,,,1759771,0.0,0.0,0.0,0.0,2021-01-30T11:29:51.245Z,2597,,
130,1,12.446,8,LAMA120,120.0,1770927,0.0,0.0,6000.0,0.0,2021-01-30T11:31:42.806Z,2599,,2.0
131,1,12.039,,,,1773964,0.0,0.0,0.0,0.0,2021-01-30T11:32:13.177Z,2600,,
132,1,5.453,,,,1789926,0.0,0.0,0.0,0.0,2021-01-30T11:34:52.799Z,2603,,
133,1,12.121,8,LAMA120,120.0,1786873,0.0,0.0,6000.0,0.0,2021-01-30T11:34:22.268Z,2602,,2.0
134,1,5.431,8,LAMA120,120.0,1799358,0.0,0.0,6000.0,0.0,2021-01-30T11:36:27.120Z,2604,,2.0
135,1,5.675,8,LAMA120,120.0,1806327,0.0,0.0,6000.0,0.0,2021-01-30T11:37:36.811Z,2605,,2.0
136,1,5.372,8,LAMA120,120.0,1813241,0.0,0.0,6000.0,0.0,2021-01-30T11:38:45.952Z,2606,,2.0
137,1,5.557,8,LAMA120,120.0,1819661,0.0,0.0,6000.0,0.0,2021-01-30T11:39:50.153Z,2607,,2.0
138,1,12.365,8,LAMA120,120.0,1828928,0.0,0.0,6000.0,0.0,2021-01-30T11:41:22.824Z,2608,,2.0
139,1,6.045,8,LAMA120,120.0,1835644,0.0,0.0,6000.0,0.0,2021-01-30T11:42:29.985Z,2609,,2.0
140,1,12.298,8,LAMA120,120.0,342804,0.0,0.0,6000.0,0.0,2021-02-01T07:29:07.321Z,2615,,2.0
141,1,6.09,,,,347594,0.0,0.0,0.0,0.0,2021-02-01T07:29:55.222Z,2616,,
142,1,6.105,8,LAMA120,120.0,392630,0.0,0.0,6000.0,0.0,2021-02-01T07:37:25.587Z,2619,,2.0
143,1,5.698,,,,397652,0.0,0.0,0.0,0.0,2021-02-01T07:38:15.807Z,2620,,
144,1,12.099,8,LAMA120,120.0,437866,0.0,0.0,6000.0,0.0,2021-02-01T07:44:57.951Z,2623,,2.0
145,1,6.926,,,,440727,0.0,0.0,0.0,0.0,2021-02-01T07:45:26.562Z,2624,,
146,1,5.616,,,,456774,0.0,0.0,0.0,0.0,2021-02-01T07:48:07.033Z,2627,,
147,1,12.202,8,LAMA120,120.0,470773,0.0,0.0,6000.0,0.0,2021-02-01T07:50:27.025Z,2629,,2.0
148,1,5.742,,,,473398,0.0,0.0,0.0,0.0,2021-02-01T07:50:53.275Z,2630,,
149,1,5.638,8,LAMA120,120.0,482110,0.0,0.0,6000.0,0.0,2021-02-01T07:52:20.396Z,2631,,2.0
150,1,12.528,,,,660967,0.0,0.0,0.0,0.0,2021-02-01T08:22:08.987Z,2639,,
151,1,12.284,8,LAMA120,120.0,684793,0.0,0.0,6000.0,0.0,2021-02-01T08:26:07.250Z,2641,,2.0
152,1,5.638,,,,717230,0.0,0.0,0.0,0.0,2021-02-01T08:31:31.624Z,2643,,
153,1,5.927,8,LAMA120,120.0,720173,0.0,0.0,6000.0,0.0,2021-02-01T08:32:01.054Z,2644,,2.0
154,1,12.298,8,LAMA120,120.0,761870,0.0,0.0,6000.0,0.0,2021-02-01T08:38:58.029Z,2646,,2.0
155,1,9.893,,,,768419,0.0,0.0,0.0,0.0,2021-02-01T08:40:03.520Z,2647,,
156,1,5.905,,,,795141,0.0,0.0,0.0,0.0,2021-02-01T08:44:30.743Z,2649,,
157,1,12.054,8,LAMA120,120.0,798542,0.0,0.0,6000.0,0.0,2021-02-01T08:45:04.754Z,2650,,2.0
158,1,12.298,8,LAMA120,120.0,831166,0.0,0.0,6000.0,0.0,2021-02-01T08:50:30.998Z,2652,,2.0
159,1,28.458,1,FRESAD20,24.379,1127554,25.0,18076.0,18000.0,25.0,2021-01-07T13:14:48.882Z,2367,0.6,155.0
160,1,37.044,1,FRESAD20,24.379,1157144,30.0,18023.0,18000.0,37.0,2021-01-07T13:19:44.786Z,2368,0.5,155.0
161,1,31.341,1,FRESA25DIA,16.0,2467528,23.0,16082.0,16000.0,25.0,2021-01-26T15:07:52.126Z,2371,0.5,118.929
162,1,30.379,1,FRESA25DIA,16.0,2924204,22.0,16022.0,16000.0,24.0,2021-01-26T16:23:58.995Z,2379,0.6,118.929
163,1,27.341,1,FRESA25DIA,16.0,2923017,22.0,7227.0,16000.0,23.0,2021-01-26T16:23:47.125Z,2378,0.2,118.929
164,1,34.348,1,FRESA25DIA,16.0,2931532,22.0,16091.0,16000.0,24.0,2021-01-26T16:25:12.277Z,2380,0.8,118.929
165,1,28.365,1,FRESA25DIA,16.0,2983837,22.0,16078.0,16000.0,24.0,2021-01-26T16:33:55.339Z,2383,0.7,118.929
166,1,36.424,1,FRESA25DIA,16.0,3157250,22.0,16069.0,16000.0,25.0,2021-01-26T17:02:49.512Z,2386,0.6,118.929
167,1,25.451,1,FRESA25DIA,16.0,3199972,23.0,16088.0,16000.0,25.0,2021-01-26T17:09:56.742Z,2389,0.6,118.929
168,1,31.65,1,FRESA25DIA,16.0,3211842,24.0,16074.0,16000.0,30.0,2021-01-26T17:11:55.445Z,2392,0.7,118.929
169,1,36.115,1,FRESA25DIA,16.0,684360,19.0,16092.0,16000.0,22.0,2021-01-27T08:31:37.233Z,2397,0.6,118.929
170,1,27.403,1,FRESA25DIA,16.0,774903,20.0,16090.0,16000.0,22.0,2021-01-27T08:46:42.674Z,2398,1.1,118.929
171,1,29.853,1,FRESA25DIA,16.0,891281,20.0,16026.0,16000.0,24.0,2021-01-27T09:06:06.468Z,2399,0.5,118.929
172,1,30.318,1,FRESA25DIA,16.0,903227,22.0,16074.0,16000.0,24.0,2021-01-27T09:08:05.929Z,2400,0.5,118.929
173,1,32.084,1,FRESA25DIA,16.0,1115350,22.0,16074.0,16000.0,24.0,2021-01-27T09:43:27.186Z,2403,1.3,118.929
174,1,36.456,1,FRESA25DIA,16.0,1122522,22.0,16099.0,16000.0,27.0,2021-01-27T09:44:38.907Z,2404,1.5,118.929
175,1,35.959,1,FRESA25DIA,16.0,1127764,23.0,16069.0,16000.0,29.0,2021-01-27T09:45:31.327Z,2405,1.5,118.929
176,1,35.247,1,FRESA25DIA,16.0,1131028,23.0,16017.0,16000.0,30.0,2021-01-27T09:46:03.968Z,2406,1.5,118.929
177,1,28.892,1,FRESA25DIA,16.0,1133934,24.0,16076.0,16000.0,30.0,2021-01-27T09:46:33.028Z,2407,1.0,118.929
178,1,28.117,1,FRESA25DIA,16.0,1181056,22.0,16069.0,16000.0,25.0,2021-01-27T09:54:24.254Z,2408,1.2,118.929
179,1,30.379,1,FRESA25DIA,16.0,1190501,24.0,16058.0,16000.0,29.0,2021-01-27T09:55:58.705Z,2409,1.4,118.929
180,1,28.148,1,FRESA25DIA,16.0,1282975,23.0,16068.0,16000.0,25.0,2021-01-27T10:11:23.458Z,2410,1.2,118.929
181,1,31.899,1,FRESA25DIA,16.0,1457548,23.0,16008.0,16000.0,25.0,2021-01-27T10:40:29.210Z,2411,1.2,118.929
182,1,37.2,1,FRESA25DIA,16.0,1470090,24.0,16063.0,16000.0,27.0,2021-01-27T10:42:34.632Z,2412,1.2,118.929
183,1,28.24,1,FRESA25DIA,16.0,1589014,24.0,16107.0,16000.0,27.0,2021-01-27T11:02:23.888Z,2413,1.2,118.929
184,1,29.791,1,FRESA25DIA,16.0,1595596,24.0,16078.0,16000.0,30.0,2021-01-27T11:03:29.709Z,2414,1.4,118.929
185,1,36.176,1,FRESA300,301.399,3399346,23.0,4960.0,5000.0,25.0,2021-01-27T16:04:07.444Z,2415,2.0,97.8
186,1,30.256,1,FRESA8,7.9,3407465,23.0,16080.0,16000.0,27.0,2021-01-27T16:05:28.635Z,2416,0.8,123.3
187,1,15.283,1,FRESA20,19.9,333760,15.0,16992.0,16900.0,18.0,2021-01-28T08:12:42.050Z,2417,2.6,146.82
188,1,27.931,1,FRESA20,19.9,356638,15.0,16939.0,16900.0,18.0,2021-01-28T08:16:30.832Z,2418,2.5,147.119
189,1,36.735,1,FRESA20,19.9,375869,17.0,16898.0,16900.0,19.0,2021-01-28T08:19:43.144Z,2419,2.2,147.119
190,1,25.233,1,FRESA20,19.799,1338088,22.0,16970.0,16900.0,24.0,2021-01-28T11:00:05.451Z,2430,2.9,147.119
191,1,31.961,1,FRESA20,19.799,2515426,22.0,16932.0,16900.0,24.0,2021-01-28T14:16:18.993Z,2437,2.6,147.119
192,1,28.613,1,FRESA20,19.799,2535589,22.0,16964.0,16900.0,25.0,2021-01-28T14:19:40.626Z,2440,2.8,147.119
193,1,31.155,1,FRESA20,19.799,2541387,22.0,16932.0,16900.0,27.0,2021-01-28T14:20:38.606Z,2441,2.9,147.119
194,1,26.132,1,FRESA20,19.799,2560228,22.0,16986.0,16900.0,25.0,2021-01-28T14:23:47.019Z,2444,3.2,147.119
195,1,23.25,1,FRESA20,19.799,2579770,23.0,16883.0,16900.0,25.0,2021-01-28T14:27:02.442Z,2447,2.4,147.119
196,1,27.497,1,FRESA20,19.799,2602841,23.0,16943.0,16900.0,25.0,2021-01-28T14:30:53.155Z,2450,2.8,147.119
197,1,35.588,1,FRESA20,19.799,215676,15.0,16988.0,16900.0,18.0,2021-01-29T07:10:19.195Z,2453,3.0,147.119
198,1,21.761,1,FRESA20,19.799,224265,17.0,16960.0,16900.0,22.0,2021-01-29T07:11:45.086Z,2454,3.1,147.119
199,1,27.775,1,FRESA20,19.799,231178,17.0,16966.0,16900.0,23.0,2021-01-29T07:12:54.216Z,2455,3.2,147.119
200,1,28.582,1,FRESA20,19.799,232147,17.0,16980.0,16900.0,23.0,2021-01-29T07:13:03.907Z,2456,3.2,147.119
201,1,34.223,1,FRESA20,19.799,236492,18.0,16974.0,16900.0,24.0,2021-01-29T07:13:47.357Z,2457,3.7,147.119
202,1,15.066,1,FRESA20,19.799,268412,18.0,16935.0,16900.0,20.0,2021-01-29T07:19:06.560Z,2458,3.1,147.119
203,1,15.035,1,FRESA20,19.799,284162,19.0,16989.0,16900.0,22.0,2021-01-29T07:21:44.062Z,2459,3.4,147.119
204,1,37.044,1,FRESA20,19.799,296069,20.0,16980.0,16900.0,24.0,2021-01-29T07:23:43.133Z,2460,3.0,147.119
205,1,29.945,1,FRESA20,19.799,324756,20.0,17000.0,16900.0,22.0,2021-01-29T07:28:30.007Z,2461,3.1,147.119
206,1,31.031,1,FRESA20,19.799,332277,20.0,16920.0,16900.0,24.0,2021-01-29T07:29:45.218Z,2462,2.9,147.119
207,1,27.993,1,FRESA20,19.799,927883,22.0,16950.0,16900.0,25.0,2021-01-29T09:09:01.358Z,2463,3.6,147.119
208,1,31.527,1,FRESA20,19.799,944102,22.0,16982.0,16900.0,25.0,2021-01-29T09:11:43.550Z,2464,3.6,147.119
209,1,27.775,1,FRESA8,7.9,968295,24.0,16036.0,16000.0,27.0,2021-01-29T09:15:45.484Z,2467,1.1,123.3
210,1,15.159,1,FRESA20,19.799,1015861,24.0,16969.0,16900.0,27.0,2021-01-29T09:23:41.151Z,2468,4.7,147.119
211,1,33.014,1,FRESA8,7.9,1038107,23.0,16029.0,16000.0,27.0,2021-01-29T09:27:23.614Z,2471,1.7,123.3
212,1,19.84,1,FRESA20,19.799,1370577,24.0,16918.0,16900.0,27.0,2021-01-29T10:22:48.364Z,2474,3.2,147.119
213,1,27.714,1,FRESA8,7.9,1397281,23.0,16026.0,16000.0,27.0,2021-01-29T10:27:15.408Z,2477,1.3,123.3
214,1,31.434,1,FRESA20,19.799,1523389,22.0,17002.0,16900.0,25.0,2021-01-29T10:48:16.507Z,2480,3.2,147.119
215,1,15.159,1,FRESA20,19.799,1535160,23.0,16989.0,16900.0,27.0,2021-01-29T10:50:14.219Z,2481,4.0,147.119
216,1,27.775,1,FRESA20,19.799,1568624,23.0,16976.0,16900.0,25.0,2021-01-29T10:55:48.864Z,2484,3.7,147.119
217,1,15.035,1,FRESA20,19.799,1587750,24.0,16916.0,16900.0,27.0,2021-01-29T10:59:00.127Z,2487,2.8,147.119
218,1,31.93,1,FRESA20,19.799,1609473,24.0,16984.0,16900.0,27.0,2021-01-29T11:02:37.360Z,2490,3.2,147.119
219,1,28.799,1,FRESA20,19.799,1651357,23.0,16985.0,16900.0,25.0,2021-01-29T11:09:36.207Z,2495,3.8,147.119
220,1,25.885,1,FRESA20,19.799,1674331,23.0,16978.0,16900.0,25.0,2021-01-29T11:13:25.950Z,2496,3.6,147.119
221,1,28.768,1,FRESA20,19.799,1695035,23.0,16950.0,16900.0,25.0,2021-01-29T11:16:52.994Z,2499,3.2,147.119
222,1,26.722,1,FRESA20,19.799,1720137,23.0,16990.0,16900.0,25.0,2021-01-29T11:21:04.018Z,2502,3.3,147.119
223,1,34.937,1,FRESA20,19.799,1798573,24.0,16979.0,16900.0,25.0,2021-01-29T11:34:08.390Z,2506,3.5,147.119
