,@timestamp,CurrentPeak,ist_acc,bearingsCelsius,statoRot,LUNG,idChiave,rpmSetPoint,numTP,VibromPeak,DIAM,statorCelsius,spindleRpm,UTE
0,2020-12-11T10:28:31.553Z,8.103,1001550,25.0,1,123.9,2007,5000.0,1,1.1,12.0,25.0,4994.0,PUNTA
1,2020-12-11T10:44:52.225Z,7.942,1099616,25.0,1,83.699,2008,23000.0,1,1.1,5.0,34.0,23227.0,D5_Z1
2,2020-12-11T10:54:34.412Z,7.904,1157834,26.0,1,77.0,2009,24000.0,1,2.8,2.0,40.0,24103.0,D2Z1
3,2020-12-11T13:09:48.333Z,7.904,1969216,25.0,1,123.9,2010,5000.0,1,1.1,12.0,26.0,5002.0,PUNTA
4,2020-12-11T13:26:09.205Z,7.932,2067302,24.0,1,83.699,2011,23000.0,1,1.0,5.0,32.0,23022.0,D5_Z1
5,2020-12-11T13:35:51.442Z,7.837,2125525,27.0,1,77.0,2012,24000.0,1,2.3,2.0,40.0,23694.0,D2Z1
6,2020-12-11T13:57:18.278Z,7.837,2254207,25.0,1,123.9,2013,5000.0,1,1.5,12.0,26.0,4988.0,PUNTA
7,2020-12-11T14:13:39.141Z,7.97,2352292,25.0,1,83.699,2014,23000.0,1,1.1,5.0,34.0,22936.0,D5_Z1
8,2020-12-11T14:23:21.378Z,7.851,2410515,26.0,1,77.0,2015,24000.0,1,0.9,2.0,40.0,23967.0,D2Z1
9,2020-12-11T14:35:55.657Z,7.666,2485942,26.0,1,123.9,2016,5000.0,1,0.8,12.0,37.0,5001.0,PUNTA
10,2020-12-11T14:52:16.529Z,7.932,2584028,26.0,1,83.699,2017,23000.0,1,1.5,5.0,34.0,23002.0,D5_Z1
11,2020-12-11T15:01:58.737Z,7.813,2642248,25.0,1,77.0,2018,24000.0,1,1.0,2.0,39.0,23964.0,D2Z1
12,2020-12-14T09:20:49.603Z,7.865,588543,24.0,1,123.9,2019,5000.0,1,0.9,12.0,24.0,5003.0,PUNTA
13,2020-12-14T09:37:10.264Z,7.837,686608,25.0,1,83.699,2020,23000.0,1,1.3,5.0,33.0,23029.0,D5_Z1
14,2020-12-14T09:46:52.481Z,7.827,744829,26.0,1,77.0,2021,24000.0,1,0.9,2.0,40.0,24072.0,D2Z1
15,2020-12-14T10:35:27.144Z,7.827,1036292,26.0,1,123.9,2022,5000.0,1,0.9,12.0,26.0,5003.0,PUNTA
16,2020-12-14T10:51:47.986Z,7.827,1134375,24.0,1,83.699,2023,23000.0,1,1.3,5.0,32.0,23071.0,D5_Z1
17,2020-12-14T11:01:30.213Z,7.537,1192597,27.0,1,77.0,2024,24000.0,1,2.6,2.0,41.0,23901.0,D2Z1
18,2020-12-14T11:27:16.902Z,7.851,1347264,25.0,1,123.9,2025,5000.0,1,1.5,12.0,26.0,5002.0,PUNTA
19,2020-12-14T11:43:37.704Z,7.785,1445343,24.0,1,83.699,2026,23000.0,1,2.0,5.0,33.0,23207.0,D5_Z1
20,2020-12-14T11:53:20.361Z,7.746,1503608,27.0,1,77.0,2027,24000.0,1,2.4,2.0,41.0,24190.0,D2Z1
21,2020-12-14T12:21:54.463Z,7.837,1675016,25.0,1,123.9,2028,5000.0,1,0.8,12.0,26.0,5008.0,PUNTA
22,2020-12-14T12:38:15.325Z,7.942,1773101,24.0,1,83.699,2029,23000.0,1,1.2,5.0,33.0,22922.0,D5_Z1
23,2020-12-14T12:47:57.522Z,7.813,1831320,27.0,1,77.0,2030,24000.0,1,1.0,2.0,40.0,24230.0,D2Z1
24,2020-12-14T13:07:52.737Z,7.932,1950840,25.0,1,123.9,2031,5000.0,1,0.9,12.0,26.0,5003.0,PUNTA
25,2020-12-14T13:24:13.749Z,7.904,2048940,25.0,1,83.699,2032,23000.0,1,0.9,5.0,35.0,22961.0,D5_Z1
26,2020-12-14T13:33:55.986Z,7.837,2107163,26.0,1,77.0,2033,24000.0,1,0.9,2.0,40.0,23988.0,D2Z1
27,2020-12-14T13:47:53.507Z,7.97,2190914,26.0,1,123.9,2034,5000.0,1,0.8,12.0,32.0,4998.0,PUNTA
28,2020-12-14T14:04:14.379Z,7.932,2289000,26.0,1,83.699,2035,23000.0,1,1.1,5.0,34.0,22835.0,D5_Z1
29,2020-12-14T14:13:56.616Z,7.837,2347223,26.0,1,77.0,2036,24000.0,1,0.9,2.0,39.0,23985.0,D2Z1
30,2020-12-14T14:53:10.165Z,7.837,2582575,25.0,1,123.9,2037,5000.0,1,0.8,12.0,26.0,4998.0,PUNTA
31,2020-12-14T15:09:31.128Z,7.984,2680670,24.0,1,83.699,2038,23000.0,1,1.2,5.0,33.0,22957.0,D5_Z1
32,2020-12-14T15:19:13.345Z,7.89,2738891,27.0,1,77.0,2039,24000.0,1,0.9,2.0,40.0,24129.0,D2Z1
33,2020-12-15T08:27:08.420Z,7.827,219718,23.0,1,123.9,2040,5000.0,1,0.9,12.0,23.0,5008.0,PUNTA
34,2020-12-15T08:43:29.558Z,7.746,317831,25.0,1,83.699,2041,23000.0,1,0.7,5.0,32.0,23255.0,D5_Z1
35,2020-12-15T08:53:11.774Z,7.746,376052,26.0,1,77.0,2042,24000.0,1,1.2,2.0,40.0,24132.0,D2Z1
36,2020-12-15T09:06:20.131Z,7.76,454887,26.0,1,123.9,2043,5000.0,1,1.0,12.0,35.0,4997.0,PUNTA
37,2020-12-15T09:22:40.911Z,7.785,552964,26.0,1,83.699,2044,23000.0,1,0.7,5.0,34.0,22917.0,D5_Z1
38,2020-12-15T09:32:23.127Z,7.799,611185,25.0,1,77.0,2045,24000.0,1,0.9,2.0,39.0,24066.0,D2Z1
39,2020-12-16T10:16:16.123Z,7.813,424010,26.0,1,123.9,2046,5000.0,1,0.9,12.0,26.0,4997.0,PUNTA
40,2020-12-16T10:32:36.795Z,7.813,522076,24.0,1,83.699,2047,23000.0,1,0.7,5.0,32.0,23013.0,D5_Z1
41,2020-12-16T10:42:18.982Z,7.561,580294,26.0,1,77.0,2048,24000.0,1,1.0,2.0,41.0,24018.0,D2Z1
42,2020-12-16T10:55:22.312Z,7.851,658626,26.0,1,123.9,2049,5000.0,1,0.8,12.0,36.0,5002.0,PUNTA
43,2020-12-16T11:11:43.254Z,7.733,756719,26.0,1,83.699,2050,23000.0,1,0.9,5.0,34.0,22977.0,D5_Z1
44,2020-12-16T11:21:25.822Z,7.68,814975,26.0,1,77.0,2051,24000.0,1,1.1,2.0,40.0,24169.0,D2Z1
45,2020-12-16T11:52:24.356Z,7.837,1000826,25.0,1,123.9,2052,5000.0,1,0.9,12.0,25.0,4992.0,PUNTA
46,2020-12-16T12:08:45.489Z,7.865,1098938,25.0,1,83.699,2053,23000.0,1,0.8,5.0,34.0,22949.0,D5_Z1
47,2020-12-16T12:18:27.667Z,7.904,1157155,26.0,1,77.0,2054,24000.0,1,0.9,2.0,40.0,24147.0,D2Z1
48,2020-12-16T12:31:38.758Z,7.942,1236263,26.0,1,123.9,2055,5000.0,1,1.0,12.0,35.0,4991.0,PUNTA
49,2020-12-16T12:47:59.591Z,7.879,1334345,26.0,1,83.699,2056,23000.0,1,0.8,5.0,35.0,22816.0,D5_Z1
50,2020-12-16T12:57:41.758Z,7.771,1392561,26.0,1,77.0,2057,24000.0,1,1.0,2.0,40.0,23762.0,D2Z1
51,2020-12-16T13:17:13.384Z,7.865,1509722,26.0,1,123.9,2058,5000.0,1,1.0,12.0,28.0,5003.0,PUNTA
52,2020-12-16T13:33:34.177Z,7.918,1607800,26.0,1,83.699,2059,23000.0,1,0.7,5.0,34.0,22851.0,D5_Z1
53,2020-12-16T13:43:16.365Z,7.813,1666018,26.0,1,77.0,2060,24000.0,1,1.0,2.0,39.0,24084.0,D2Z1
54,2020-12-16T13:58:39.147Z,7.827,1758295,26.0,1,123.9,2061,5000.0,1,0.9,12.0,29.0,4995.0,PUNTA
55,2020-12-16T14:15:00.080Z,7.89,1856387,25.0,1,83.699,2062,23000.0,1,0.8,5.0,33.0,22781.0,D5_Z1
56,2020-12-16T14:24:42.248Z,7.785,1914603,26.0,1,77.0,2063,24000.0,1,1.0,2.0,40.0,24015.0,D2Z1
57,2020-12-16T14:55:56.473Z,7.956,2102023,25.0,1,83.699,2065,23000.0,1,0.8,5.0,35.0,23060.0,D5_Z1
58,2020-12-16T15:05:39.050Z,7.837,2160280,26.0,1,77.0,2066,24000.0,1,1.0,2.0,40.0,23895.0,D2Z1
59,2020-12-16T15:22:20.204Z,7.851,2260394,25.0,1,123.9,2067,5000.0,1,0.9,12.0,28.0,5002.0,PUNTA
60,2020-12-16T15:38:41.007Z,7.865,2358473,26.0,1,83.699,2068,23000.0,1,0.9,5.0,34.0,23132.0,D5_Z1
61,2020-12-16T15:48:23.234Z,7.89,2416695,26.0,1,77.0,2069,24000.0,1,1.0,2.0,39.0,24012.0,D2Z1
62,2020-12-17T08:08:32.234Z,7.694,56928,21.0,1,123.9,2070,5000.0,1,1.1,12.0,21.0,4995.0,PUNTA
63,2020-12-17T08:24:52.894Z,7.771,154993,24.0,1,83.699,2071,23000.0,1,0.9,5.0,31.0,23040.0,D5_Z1
64,2020-12-17T08:34:35.090Z,7.656,213212,26.0,1,77.0,2072,24000.0,1,1.1,2.0,40.0,24247.0,D2Z1
65,2020-12-17T08:51:05.182Z,7.708,312220,26.0,1,123.9,2073,5000.0,1,0.8,12.0,28.0,5007.0,PUNTA
66,2020-12-17T09:07:26.144Z,7.733,410315,25.0,1,83.699,2074,23000.0,1,0.8,5.0,33.0,22969.0,D5_Z1
67,2020-12-17T09:17:08.361Z,7.76,468536,25.0,1,77.0,2075,24000.0,1,0.9,2.0,40.0,23862.0,D2Z1
68,2020-12-17T09:33:12.423Z,7.76,564941,25.0,1,123.9,2076,5000.0,1,1.2,12.0,27.0,4997.0,PUNTA
69,2020-12-17T09:49:33.215Z,7.904,663019,26.0,1,83.699,2077,23000.0,1,1.0,5.0,35.0,23043.0,D5_Z1
70,2020-12-17T09:59:15.403Z,7.813,721237,26.0,1,77.0,2078,24000.0,1,1.0,2.0,40.0,23970.0,D2Z1
71,2020-12-17T10:12:09.723Z,7.694,798668,26.0,1,123.9,2079,5000.0,1,0.9,12.0,35.0,5000.0,PUNTA
72,2020-12-17T10:28:30.535Z,7.956,896748,25.0,1,83.699,2080,23000.0,1,0.8,5.0,34.0,22808.0,D5_Z1
73,2020-12-17T10:38:12.743Z,7.865,954968,25.0,1,77.0,2081,24000.0,1,0.9,2.0,40.0,24135.0,D2Z1
74,2020-12-18T11:37:08.295Z,7.799,1402246,24.0,1,77.0,2082,24000.0,1,1.0,2.0,25.0,24066.0,D2Z1
75,2020-12-21T09:45:51.961Z,7.785,182996,23.0,1,123.9,2083,5000.0,1,1.0,12.0,23.0,4998.0,PUNTA
76,2020-12-21T10:02:12.652Z,7.851,281064,25.0,1,83.699,2084,23000.0,1,0.9,5.0,33.0,22840.0,D5_Z1
77,2020-12-21T10:11:54.909Z,7.614,339289,25.0,1,77.0,2085,24000.0,1,1.0,2.0,40.0,23820.0,D2Z1
78,2020-12-21T10:26:00.129Z,7.932,423810,25.0,1,123.9,2086,5000.0,1,0.9,12.0,31.0,5004.0,PUNTA
79,2020-12-21T10:42:20.971Z,7.813,521893,25.0,1,83.699,2087,23000.0,1,0.8,5.0,34.0,22950.0,D5_Z1
80,2020-12-21T10:52:03.148Z,7.771,580110,25.0,1,77.0,2088,24000.0,1,1.1,2.0,40.0,24096.0,D2Z1
81,2020-12-21T11:07:42.229Z,7.942,674017,25.0,1,123.9,2089,5000.0,1,0.9,12.0,28.0,5002.0,PUNTA
82,2020-12-21T11:24:03.062Z,7.733,772099,24.0,1,83.699,2090,23000.0,1,0.8,5.0,33.0,23032.0,D5_Z1
83,2020-12-21T11:33:45.299Z,7.694,830322,27.0,1,77.0,2091,24000.0,1,1.0,2.0,42.0,23841.0,D2Z1
84,2020-12-21T11:54:05.985Z,7.771,952389,25.0,1,123.9,2092,5000.0,1,0.9,12.0,26.0,5002.0,PUNTA
85,2020-12-21T12:10:26.947Z,7.984,1050484,26.0,1,83.699,2093,23000.0,1,0.8,5.0,35.0,23096.0,D5_Z1
86,2020-12-21T12:20:09.205Z,7.904,1108709,26.0,1,77.0,2094,24000.0,1,1.1,2.0,40.0,23997.0,D2Z1
87,2020-12-21T12:39:08.999Z,7.813,1222687,26.0,1,123.9,2095,5000.0,1,0.9,12.0,28.0,4998.0,PUNTA
88,2020-12-21T12:55:29.952Z,7.785,1320781,25.0,1,83.699,2096,23000.0,1,0.8,5.0,34.0,22957.0,D5_Z1
89,2020-12-21T13:05:12.189Z,7.68,1379004,25.0,1,77.0,2097,24000.0,1,0.9,2.0,39.0,23883.0,D2Z1
90,2020-12-21T13:26:00.006Z,7.837,1503784,26.0,1,123.9,2098,5000.0,1,0.9,12.0,26.0,5005.0,PUNTA
91,2020-12-21T13:42:20.868Z,7.708,1601869,25.0,1,83.699,2099,23000.0,1,0.9,5.0,33.0,22914.0,D5_Z1
92,2020-12-21T13:52:03.096Z,7.76,1660091,26.0,1,77.0,2100,24000.0,1,0.9,2.0,40.0,24263.0,D2Z1
93,2020-12-21T14:11:01.131Z,7.785,1773893,25.0,1,123.9,2101,5000.0,1,1.0,12.0,26.0,5001.0,PUNTA
94,2020-12-21T14:27:22.053Z,7.813,1871984,26.0,1,83.699,2102,23000.0,1,0.7,5.0,35.0,22838.0,D5_Z1
95,2020-12-21T14:37:04.301Z,7.89,1930208,26.0,1,77.0,2103,24000.0,1,0.9,2.0,40.0,24223.0,D2Z1
96,2020-12-21T14:56:45.176Z,7.813,2048294,26.0,1,123.9,2104,5000.0,1,0.9,12.0,27.0,5002.0,PUNTA
97,2020-12-21T15:13:06.149Z,7.865,2146390,25.0,1,83.699,2105,23000.0,1,0.9,5.0,34.0,23037.0,D5_Z1
98,2020-12-21T15:35:59.307Z,7.733,2283704,25.0,1,123.9,2107,5000.0,1,1.1,12.0,33.0,4996.0,PUNTA
99,2020-12-21T15:52:20.159Z,7.851,2381788,25.0,1,83.699,2108,23000.0,1,0.8,5.0,35.0,22835.0,D5_Z1
100,2020-12-21T16:02:02.347Z,7.837,2440006,26.0,1,77.0,2109,24000.0,1,0.9,2.0,41.0,24178.0,D2Z1
101,2020-12-22T07:47:43.205Z,7.719,45393,20.0,1,123.9,2110,5000.0,1,1.0,12.0,19.0,4997.0,PUNTA
102,2020-12-22T08:04:04.264Z,7.813,143498,22.0,1,83.699,2111,23000.0,1,0.8,5.0,30.0,22895.0,D5_Z1
103,2020-12-22T08:13:46.480Z,7.904,201719,25.0,1,77.0,2112,24000.0,1,0.9,2.0,38.0,23913.0,D2Z1
104,2020-12-22T08:30:23.871Z,7.851,301457,25.0,1,123.9,2113,5000.0,1,1.1,12.0,27.0,4993.0,PUNTA
105,2020-12-22T08:46:44.722Z,7.68,399541,25.0,1,83.699,2114,23000.0,1,0.8,5.0,34.0,23180.0,D5_Z1
106,2020-12-22T08:56:26.969Z,7.865,457765,26.0,1,77.0,2115,24000.0,1,1.0,2.0,40.0,24132.0,D2Z1
107,2020-12-22T09:09:33.989Z,7.956,536466,26.0,1,123.9,2116,5000.0,1,0.9,12.0,35.0,5006.0,PUNTA
108,2020-12-22T09:25:54.811Z,7.771,634547,25.0,1,83.699,2117,23000.0,1,0.8,5.0,34.0,23314.0,D5_Z1
109,2020-12-22T09:35:37.048Z,7.68,692770,25.0,1,77.0,2118,24000.0,1,1.1,2.0,40.0,23895.0,D2Z1
110,2020-12-22T09:50:09.659Z,7.827,780030,25.0,1,123.9,2119,5000.0,1,0.8,12.0,30.0,5007.0,PUNTA
111,2020-12-22T10:06:30.652Z,7.733,878128,25.0,1,83.699,2120,23000.0,1,0.8,5.0,33.0,23093.0,D5_Z1
112,2020-12-22T10:16:12.859Z,7.785,936348,27.0,1,77.0,2121,24000.0,1,1.0,2.0,41.0,24102.0,D2Z1
113,2020-12-22T10:39:17.427Z,7.918,1074803,25.0,1,123.9,2122,5000.0,1,1.0,12.0,26.0,5005.0,PUNTA
114,2020-12-22T10:55:38.210Z,7.813,1172880,24.0,1,83.699,2123,23000.0,1,0.7,5.0,33.0,23127.0,D5_Z1
115,2020-12-22T11:05:20.397Z,7.719,1231098,26.0,1,77.0,2124,24000.0,1,1.0,2.0,41.0,23991.0,D2Z1
116,2020-12-22T11:26:55.644Z,7.733,1360621,25.0,1,123.9,2125,5000.0,1,0.9,12.0,26.0,5002.0,PUNTA
117,2020-12-22T11:43:16.427Z,7.666,1458698,24.0,1,83.699,2126,23000.0,1,0.8,5.0,33.0,22887.0,D5_Z1
118,2020-12-22T11:52:58.614Z,7.719,1516916,27.0,1,77.0,2127,24000.0,1,1.2,2.0,42.0,23886.0,D2Z1
119,2020-12-22T12:08:56.966Z,7.904,1612750,25.0,1,123.9,2128,5000.0,1,0.9,12.0,28.0,4994.0,PUNTA
120,2020-12-22T12:25:17.789Z,7.785,1710831,25.0,1,83.699,2129,23000.0,1,0.7,5.0,34.0,23165.0,D5_Z1
121,2020-12-22T12:34:59.977Z,7.837,1769049,27.0,1,77.0,2130,24000.0,1,1.0,2.0,41.0,24048.0,D2Z1
122,2020-12-22T12:52:27.540Z,8.103,1873804,25.0,1,123.9,2131,5000.0,1,1.0,12.0,26.0,4995.0,PUNTA
123,2020-12-22T13:08:48.383Z,7.76,1971887,25.0,1,83.699,2132,23000.0,1,0.8,5.0,35.0,23165.0,D5_Z1
124,2020-12-22T13:18:30.631Z,7.813,2030111,27.0,1,77.0,2133,24000.0,1,0.9,2.0,40.0,24238.0,D2Z1
125,2020-12-22T13:32:44.872Z,7.708,2115534,25.0,1,123.9,2134,5000.0,1,0.9,12.0,31.0,5004.0,PUNTA
126,2020-12-22T13:49:05.724Z,7.904,2213618,26.0,1,83.699,2135,23000.0,1,0.8,5.0,35.0,22972.0,D5_Z1
127,2020-12-22T13:58:47.982Z,7.799,2271843,26.0,1,77.0,2136,24000.0,1,0.9,2.0,40.0,23910.0,D2Z1
128,2020-12-22T14:13:23.423Z,7.837,2359386,26.0,1,123.9,2137,5000.0,1,1.1,12.0,31.0,5002.0,PUNTA
129,2020-12-22T14:29:44.236Z,7.942,2457466,26.0,1,83.699,2138,23000.0,1,0.8,5.0,35.0,23110.0,D5_Z1
130,2020-12-22T14:39:26.444Z,7.813,2515686,26.0,1,77.0,2139,24000.0,1,0.9,2.0,40.0,24135.0,D2Z1
131,2020-12-22T14:53:31.124Z,7.76,2600153,26.0,1,123.9,2140,5000.0,1,0.9,12.0,32.0,5001.0,PUNTA
132,2020-12-22T15:09:51.947Z,7.89,2698234,26.0,1,83.699,2141,23000.0,1,0.8,5.0,34.0,22805.0,D5_Z1
133,2020-12-22T15:19:34.165Z,7.614,2756455,26.0,1,77.0,2142,24000.0,1,1.0,2.0,40.0,23856.0,D2Z1
134,2020-12-22T15:32:30.145Z,7.799,2834052,26.0,1,123.9,2143,5000.0,1,0.8,12.0,35.0,4993.0,PUNTA
135,2020-12-23T07:31:54.323Z,7.628,63725,21.0,1,123.9,2144,5000.0,1,0.9,12.0,21.0,5002.0,PUNTA
136,2020-12-23T07:48:15.304Z,7.827,161821,23.0,1,83.699,2145,23000.0,1,0.8,5.0,31.0,22982.0,D5_Z1
137,2020-12-23T07:57:57.476Z,7.694,220037,26.0,1,77.0,2146,24000.0,1,0.9,2.0,40.0,23785.0,D2Z1
138,2020-12-23T08:10:52.064Z,7.509,297494,26.0,1,123.9,2147,5000.0,1,1.0,12.0,35.0,4998.0,PUNTA
139,2020-12-23T08:27:12.877Z,7.851,395573,25.0,1,83.699,2148,23000.0,1,0.7,5.0,33.0,22905.0,D5_Z1
140,2020-12-23T08:36:55.111Z,7.771,453795,26.0,1,77.0,2149,24000.0,1,0.9,2.0,41.0,24196.0,D2Z1
141,2020-12-23T08:51:28.292Z,7.837,541111,25.0,1,123.9,2150,5000.0,1,1.0,12.0,29.0,5007.0,PUNTA
142,2020-12-23T09:07:49.085Z,7.733,639188,26.0,1,83.699,2151,23000.0,1,0.8,5.0,35.0,23193.0,D5_Z1
143,2020-12-23T09:17:31.279Z,7.799,697406,26.0,1,77.0,2152,24000.0,1,1.1,2.0,40.0,24229.0,D2Z1
144,2020-12-23T09:31:06.899Z,7.719,778966,26.0,1,123.9,2153,5000.0,1,1.0,12.0,33.0,5004.0,PUNTA
145,2020-12-23T09:47:27.743Z,7.837,877048,26.0,1,83.699,2154,23000.0,1,0.8,5.0,34.0,22906.0,D5_Z1
146,2020-12-23T09:57:09.917Z,7.799,935264,26.0,1,77.0,2155,24000.0,1,0.9,2.0,40.0,24087.0,D2Z1
147,2021-01-04T09:26:09.768Z,7.719,181327,21.0,1,123.9,2156,5000.0,1,1.0,12.0,21.0,5000.0,PUNTA
148,2021-01-04T09:42:30.467Z,7.733,279396,23.0,1,83.699,2157,23000.0,1,0.8,5.0,31.0,22829.0,D5_Z1
149,2021-01-04T09:52:12.682Z,7.733,337617,26.0,1,77.0,2158,24000.0,1,0.9,2.0,39.0,23943.0,D2Z1
150,2021-01-04T10:08:47.343Z,7.97,437082,26.0,1,123.9,2159,5000.0,1,1.0,12.0,28.0,5003.0,PUNTA
151,2021-01-04T10:25:08.213Z,7.771,535168,24.0,1,83.699,2160,23000.0,1,0.8,5.0,33.0,23051.0,D5_Z1
152,2021-01-04T10:34:50.580Z,7.76,593404,26.0,1,77.0,2161,24000.0,1,1.0,2.0,40.0,24075.0,D2Z1
153,2021-01-04T10:50:36.820Z,7.719,688027,26.0,1,123.9,2162,5000.0,1,1.0,12.0,29.0,5003.0,PUNTA
154,2021-01-04T11:06:57.651Z,7.656,786109,25.0,1,83.699,2163,23000.0,1,0.7,5.0,34.0,22903.0,D5_Z1
155,2021-01-04T11:16:40.008Z,7.918,844344,25.0,1,77.0,2164,24000.0,1,1.0,2.0,40.0,23785.0,D2Z1
156,2021-01-04T11:34:16.970Z,7.837,950039,25.0,1,123.9,2165,5000.0,1,0.9,12.0,27.0,4997.0,PUNTA
157,2021-01-04T11:50:37.791Z,7.932,1048120,24.0,1,83.699,2166,23000.0,1,0.8,5.0,33.0,22911.0,D5_Z1
158,2021-01-04T12:00:20.208Z,7.746,1106361,26.0,1,77.0,2167,24000.0,1,1.1,2.0,41.0,24135.0,D2Z1
159,2021-01-04T12:13:45.118Z,7.68,1186851,26.0,1,123.9,2168,5000.0,1,1.0,12.0,34.0,4990.0,PUNTA
160,2021-01-04T12:30:05.999Z,7.984,1284938,25.0,1,83.699,2169,23000.0,1,0.8,5.0,34.0,22971.0,D5_Z1
161,2021-01-04T12:39:48.386Z,7.719,1343176,25.0,1,77.0,2170,24000.0,1,0.9,2.0,39.0,23850.0,D2Z1
162,2021-01-04T13:00:05.860Z,7.719,1464922,26.0,1,123.9,2171,5000.0,1,0.8,12.0,27.0,5002.0,PUNTA
163,2021-01-04T13:16:26.742Z,7.799,1563009,25.0,1,83.699,2172,23000.0,1,0.8,5.0,33.0,22895.0,D5_Z1
164,2021-01-04T13:26:09.099Z,7.89,1621244,27.0,1,77.0,2173,24000.0,1,0.8,2.0,41.0,24003.0,D2Z1
165,2021-01-04T13:43:33.161Z,7.89,1725649,25.0,1,123.9,2174,5000.0,1,0.9,12.0,26.0,5008.0,PUNTA
166,2021-01-04T13:59:53.993Z,7.904,1823731,26.0,1,83.699,2175,23000.0,1,1.0,5.0,34.0,23084.0,D5_Z1
167,2021-01-04T14:09:36.370Z,7.68,1881968,26.0,1,77.0,2176,24000.0,1,0.9,2.0,40.0,24009.0,D2Z1
168,2021-01-04T14:28:28.303Z,7.799,1995160,26.0,1,123.9,2177,5000.0,1,0.8,12.0,27.0,5001.0,PUNTA
169,2021-01-04T14:44:49.305Z,7.733,2093259,25.0,1,83.699,2178,23000.0,1,0.8,5.0,33.0,22988.0,D5_Z1
170,2021-01-04T14:54:31.672Z,7.827,2151495,26.0,1,77.0,2179,24000.0,1,0.9,2.0,41.0,24291.0,D2Z1
171,2021-01-04T15:07:45.991Z,7.918,2230926,25.0,1,123.9,2180,5000.0,1,1.0,12.0,34.0,4996.0,PUNTA
172,2021-01-04T15:24:06.853Z,7.837,2329011,26.0,1,83.699,2181,23000.0,1,0.9,5.0,35.0,22737.0,D5_Z1
173,2021-01-04T15:33:49.220Z,7.827,2387247,26.0,1,77.0,2182,24000.0,1,1.0,2.0,40.0,24051.0,D2Z1
174,2021-01-04T15:47:35.450Z,7.771,2469869,26.0,1,123.9,2183,5000.0,1,1.1,12.0,32.0,5001.0,PUNTA
175,2021-01-04T16:03:56.291Z,7.89,2567952,24.0,1,83.699,2184,23000.0,1,0.9,5.0,33.0,23051.0,D5_Z1
176,2021-01-04T16:13:38.668Z,7.865,2626189,26.0,1,77.0,2185,24000.0,1,1.0,2.0,41.0,23982.0,D2Z1
177,2021-01-05T12:18:21.394Z,7.719,191027,22.0,1,77.0,2187,24000.0,1,0.9,2.0,23.0,23937.0,D2Z1
178,2021-01-05T12:17:49.344Z,7.733,187822,22.0,1,83.699,2186,23000.0,1,1.1,5.0,21.0,23002.0,D5_Z1
179,2021-01-05T12:25:44.989Z,7.76,235386,23.0,1,83.699,2188,23000.0,1,1.1,5.0,23.0,23004.0,D5_Z1
180,2021-01-05T12:26:17.029Z,7.708,238590,23.0,1,77.0,2189,24000.0,1,0.9,2.0,24.0,24169.0,D2Z1
181,2021-01-05T12:31:56.873Z,7.827,272574,23.0,1,83.699,2190,23000.0,1,1.0,5.0,24.0,23044.0,D5_Z1
182,2021-01-05T12:32:37.943Z,7.746,276681,23.0,1,77.0,2191,24000.0,1,1.0,2.0,26.0,24072.0,D2Z1
183,2021-01-05T12:37:17.356Z,7.799,304622,24.0,1,83.699,2192,23000.0,1,0.9,5.0,25.0,22883.0,D5_Z1
184,2021-01-05T12:37:53.017Z,7.827,308188,24.0,1,77.0,2193,24000.0,1,0.9,2.0,26.0,24093.0,D2Z1
185,2021-01-05T12:49:54.865Z,7.827,380372,25.0,1,83.699,2194,23000.0,1,0.9,5.0,25.0,23032.0,D5_Z1
186,2021-01-05T13:05:50.706Z,7.956,475955,25.0,1,77.0,2195,24000.0,1,0.7,2.0,40.0,24039.0,D2Z1
187,2021-01-12T13:06:02.793Z,7.785,210734,19.0,1,77.0,2196,16500.0,1,0.9,2.0,19.0,16505.0,D2Z1
188,2021-01-12T13:06:20.083Z,7.418,212463,19.0,1,77.0,2196,24000.0,1,0.6,2.0,20.0,23952.0,D2Z1
189,2021-01-12T13:15:34.559Z,7.827,267910,21.0,1,77.0,2197,16500.0,1,0.8,2.0,21.0,16470.0,D2Z1
190,2021-01-12T13:15:47.059Z,7.471,269160,21.0,1,77.0,2197,24000.0,1,0.5,2.0,22.0,24039.0,D2Z1
191,2021-01-12T13:19:58.501Z,7.694,294304,21.0,1,77.0,2198,16500.0,1,0.8,2.0,26.0,16494.0,D2Z1
192,2021-01-12T13:20:10.931Z,7.338,295547,22.0,1,77.0,2198,24000.0,1,0.5,2.0,26.0,23973.0,D2Z1
193,2021-01-12T13:27:20.906Z,7.785,338544,23.0,1,77.0,2199,16500.0,1,1.0,2.0,24.0,16460.0,D2Z1
194,2021-01-12T13:27:33.356Z,7.457,339789,23.0,1,77.0,2199,24000.0,1,0.5,2.0,25.0,24021.0,D2Z1
195,2021-01-12T14:17:48.798Z,7.851,641330,25.0,1,77.0,2200,16500.0,1,0.9,2.0,26.0,16467.0,D2Z1
196,2021-01-12T14:17:58.188Z,7.642,642269,25.0,1,77.0,2200,24000.0,1,0.6,2.0,26.0,23913.0,D2Z1
197,2021-01-13T08:03:56.912Z,7.837,151247,20.0,1,77.0,2201,16500.0,1,0.9,2.0,19.0,16464.0,D2Z1
198,2021-01-13T08:04:09.232Z,7.314,152479,19.0,1,77.0,2201,24000.0,1,0.5,2.0,20.0,23961.0,D2Z1
