,@timestamp,bearingsCelsius,LUNG,DIAM,idChiave,spindleRpm,rpmSetPoint,statorCelsius,CurrentPeak,VibromPeak,UTE,statoRot,ist_acc,numTP
0,2022-03-31T14:50:08.630Z,0.0,1.0,50.0,5534,0.0,0.0,0.0,20.309,,LAINTEST,1,698792,19
1,2022-03-31T14:51:05.711Z,0.0,1.0,50.0,5536,0.0,0.0,0.0,20.264,,LAINTEST,1,704500,19
2,2022-03-31T14:50:34.730Z,25.0,2.05,215.0,5535,7992.6,8000.0,27.0,13.951,2.8,AGGRE44-1-LAMA215,1,701402,1
3,2022-03-31T14:51:27.851Z,25.0,214.0,60.0,5537,6998.0,7000.0,28.0,14.109,1.4,SPIGOLATORE,1,706714,1
4,2022-03-31T14:51:44.451Z,25.0,214.0,60.0,5537,0.0,0.0,29.0,11.601,1.7,SPIGOLATORE,1,708374,1
5,2022-03-31T14:52:21.152Z,25.0,0.01,4.0,5538,11995.0,12000.0,30.0,13.769,1.1,AGGRE124-1-ET01_AGGRE124,1,712044,1
6,2022-03-31T17:29:09.106Z,21.0,138.895,19.0,5540,18001.0,18000.0,22.0,13.324,1.8,19MM_SPHERICAL,1,1652826,1
7,2022-04-01T17:06:57.260Z,0.0,,,5541,0.0,0.0,0.0,8.671,,,1,28617,
8,2022-04-01T17:08:58.962Z,0.0,,,5541,0.0,0.0,0.0,4.507,,,1,40787,
9,2022-04-01T17:11:00.033Z,0.0,,,5541,0.0,0.0,0.0,4.272,,,1,52894,
10,2022-04-07T14:04:31.529Z,0.0,,,5543,0.0,0.0,0.0,8.749,,,1,79811,
11,2022-04-07T14:06:33.200Z,0.0,,,5543,0.0,0.0,0.0,4.507,,,1,91978,
12,2022-04-07T14:08:34.251Z,0.0,,,5543,0.0,0.0,0.0,4.35,,,1,104083,
13,2022-04-07T16:37:17.676Z,0.0,,,5550,0.0,0.0,0.0,8.278,,,1,996401,
14,2022-04-07T17:00:20.753Z,0.0,,,5551,0.0,0.0,0.0,8.216,,,1,1134706,
15,2022-04-07T17:06:47.127Z,0.0,,,5552,0.0,0.0,0.0,8.153,,,1,1173343,
16,2022-04-07T17:08:39.659Z,0.0,,,5553,0.0,0.0,0.0,8.137,,,1,1184596,
17,2022-04-07T17:10:15.030Z,0.0,,,5554,0.0,0.0,0.0,8.043,,,1,1194133,
18,2022-04-07T17:26:31.222Z,0.0,,,5555,0.0,0.0,0.0,8.073,,,1,1291751,
19,2022-04-07T17:53:28.211Z,0.0,,,5556,0.0,0.0,0.0,7.979,,,1,1453448,
20,2022-04-07T17:56:54.904Z,0.0,,,5557,0.0,0.0,0.0,7.855,,,1,1474117,
21,2022-04-07T17:59:01.695Z,0.0,,,5558,0.0,0.0,0.0,7.902,,,1,1486796,
22,2022-04-07T18:44:38.849Z,0.0,1.0,50.0,5560,0.0,0.0,0.0,20.129,,LAINTEST,1,1760508,19
23,2022-04-07T18:48:11.751Z,0.0,1.0,50.0,5563,0.0,0.0,0.0,20.115,,LAINTEST,1,1781798,19
24,2022-04-07T18:48:39.692Z,0.0,1.0,50.0,5564,0.0,0.0,0.0,20.205,,LAINTEST,1,1784592,19
25,2022-04-07T18:55:53.427Z,0.0,1.0,50.0,5566,0.0,0.0,0.0,20.235,,LAINTEST,1,1827965,19
26,2022-04-07T18:56:21.327Z,0.0,1.0,50.0,5567,0.0,0.0,0.0,20.205,,LAINTEST,1,1830755,19
27,2022-04-08T14:37:55.590Z,0.0,,,5568,0.0,0.0,0.0,8.624,,,1,18890,
28,2022-04-08T14:39:57.212Z,0.0,,,5568,0.0,0.0,0.0,4.493,,,1,31052,
29,2022-04-08T14:41:58.254Z,0.0,,,5568,0.0,0.0,0.0,4.35,,,1,43156,
30,2022-04-08T14:56:58.119Z,0.0,,,5570,0.0,0.0,0.0,7.916,,,1,133141,
31,2022-04-08T14:59:42.782Z,0.0,,,5571,0.0,0.0,0.0,7.902,,,1,149607,
32,2022-04-08T15:04:57.498Z,0.0,,,5572,0.0,0.0,0.0,7.916,,,1,181078,
33,2022-04-08T15:07:34.920Z,0.0,,,5573,0.0,0.0,0.0,7.822,,,1,196820,
34,2022-05-05T12:14:18.473Z,0.0,,,5574,0.0,0.0,0.0,8.483,,,1,445648,
35,2022-05-05T12:16:20.114Z,0.0,,,5574,0.0,0.0,0.0,4.303,,,1,457812,
36,2022-05-05T12:18:21.156Z,0.0,,,5574,0.0,0.0,0.0,4.115,,,1,469916,
37,2022-05-05T13:07:37.603Z,0.0,1.0,50.0,5577,0.0,0.0,0.0,20.174,,LAINTEST,1,765557,19
38,2022-05-05T18:11:40.974Z,0.0,1.0,50.0,5589,0.0,0.0,0.0,20.084,,LAINTEST,1,2589869,19
39,2022-05-05T18:12:26.225Z,0.0,1.0,50.0,5591,0.0,0.0,0.0,20.264,,LAINTEST,1,2594394,19
40,2022-05-05T18:30:30.179Z,0.0,1.0,50.0,5595,0.0,0.0,0.0,20.264,,LAINTEST,1,2702788,19
41,2022-05-05T18:31:15.460Z,0.0,1.0,50.0,5597,0.0,0.0,0.0,20.145,,LAINTEST,1,2707316,19
42,2022-05-05T18:45:40.862Z,0.0,1.0,50.0,5601,0.0,0.0,0.0,20.145,,LAINTEST,1,2793855,19
43,2022-05-05T18:46:26.552Z,0.0,1.0,50.0,5603,0.0,0.0,0.0,20.355,,LAINTEST,1,2798424,19
44,2022-05-05T18:54:51.329Z,0.0,1.0,50.0,5607,0.0,0.0,0.0,20.205,,LAINTEST,1,2848901,19
45,2022-05-05T18:55:37.090Z,0.0,1.0,50.0,5609,0.0,0.0,0.0,20.355,,LAINTEST,1,2853477,19
46,2022-05-06T14:14:58.206Z,0.0,,,5612,0.0,0.0,0.0,8.483,,,1,65453,
47,2022-05-06T14:16:59.927Z,0.0,,,5612,0.0,0.0,0.0,4.35,,,1,77625,
48,2022-05-06T14:19:00.998Z,0.0,,,5612,0.0,0.0,0.0,4.131,,,1,89732,
49,2022-05-06T14:33:05.805Z,0.0,,,5614,0.0,0.0,0.0,7.681,,,1,174212,
50,2022-05-06T14:34:55.936Z,0.0,,,5615,0.0,0.0,0.0,7.808,,,1,185225,
51,2022-05-06T14:36:23.757Z,0.0,,,5616,0.0,0.0,0.0,7.728,,,1,194007,
52,2022-05-06T14:37:54.608Z,0.0,,,5617,0.0,0.0,0.0,7.698,,,1,203092,
53,2022-05-06T14:39:23.138Z,0.0,,,5618,0.0,0.0,0.0,7.651,,,1,211945,
54,2022-05-09T14:06:44.375Z,0.0,,,5643,0.0,0.0,0.0,8.388,,,1,166239,
55,2022-05-09T14:08:46.066Z,0.0,,,5643,0.0,0.0,0.0,4.272,,,1,178408,
56,2022-05-09T14:10:47.117Z,0.0,,,5643,0.0,0.0,0.0,4.146,,,1,190513,
57,2022-05-09T14:45:32.118Z,0.0,1.0,50.0,5646,0.0,0.0,0.0,20.16,,LAINTEST,1,399011,19
58,2022-05-09T14:46:31.989Z,0.0,1.0,50.0,5648,0.0,0.0,0.0,20.309,,LAINTEST,1,404998,19
59,2022-05-09T14:55:06.565Z,0.0,1.0,50.0,5652,0.0,0.0,0.0,20.174,,LAINTEST,1,456455,19
60,2022-05-09T14:55:52.555Z,0.0,1.0,50.0,5654,0.0,0.0,0.0,20.174,,LAINTEST,1,461054,19
61,2022-05-09T15:00:34.848Z,0.0,1.0,50.0,5658,0.0,0.0,0.0,20.174,,LAINTEST,1,489283,19
62,2022-05-09T15:01:20.689Z,0.0,1.0,50.0,5660,0.0,0.0,0.0,20.129,,LAINTEST,1,493867,19
63,2022-05-11T11:51:48.876Z,0.0,,,5663,0.0,0.0,0.0,8.451,,,1,33835,
64,2022-05-11T11:53:50.458Z,0.0,,,5663,0.0,0.0,0.0,4.256,,,1,45993,
65,2022-05-11T11:55:51.489Z,0.0,,,5663,0.0,0.0,0.0,4.099,,,1,58096,
66,2022-04-01T17:12:05.434Z,20.0,138.895,19.0,5542,5002.0,5000.0,20.0,13.142,0.2,19MM_SPHERICAL,1,59433,1
67,2022-04-01T17:14:05.455Z,20.0,138.895,19.0,5542,10001.0,10000.0,26.0,7.623,0.5,19MM_SPHERICAL,1,71435,1
68,2022-04-01T17:16:05.537Z,22.0,138.895,19.0,5542,15009.0,15000.0,31.0,8.25,1.6,19MM_SPHERICAL,1,83443,1
69,2022-04-07T14:09:39.711Z,20.0,138.895,19.0,5544,5001.0,5000.0,20.0,13.283,0.2,19MM_SPHERICAL,1,110627,1
70,2022-04-07T14:11:39.722Z,21.0,138.895,19.0,5544,10000.0,10000.0,26.0,7.898,0.5,19MM_SPHERICAL,1,122628,1
71,2022-04-07T14:13:39.743Z,22.0,138.895,19.0,5544,15013.0,15000.0,31.0,8.05,1.4,19MM_SPHERICAL,1,134630,1
72,2022-04-07T15:21:57.654Z,21.0,122.103,12.7,5545,17995.0,18000.0,22.0,13.359,0.3,1_2COMP_DIAMOND,1,544409,1
73,2022-04-07T15:28:33.569Z,22.0,2.05,215.0,5546,8006.6,8000.0,23.0,13.951,2.5,AGGRE44-1-LAMA215,1,584000,1
74,2022-04-07T15:29:27.669Z,22.0,214.0,60.0,5547,6997.0,7000.0,25.0,14.396,1.4,SPIGOLATORE,1,589410,1
75,2022-04-07T15:29:37.359Z,22.0,214.0,60.0,5547,0.0,0.0,25.0,11.888,1.7,SPIGOLATORE,1,590379,1
76,2022-04-07T15:29:51.829Z,22.0,214.0,60.0,5547,6992.0,7000.0,25.0,11.63,1.7,SPIGOLATORE,1,591826,1
77,2022-04-07T15:30:18.490Z,22.0,0.01,4.0,5548,11999.0,12000.0,26.0,13.939,1.0,AGGRE124-1-ET01_AGGRE124,1,594492,1
78,2022-04-07T15:31:23.360Z,23.0,138.895,19.0,5549,18011.0,18000.0,27.0,0.0,,19MM_SPHERICAL,1,600979,1
79,2022-04-07T18:39:04.495Z,22.0,121.503,12.7,5559,17999.0,18000.0,23.0,13.007,2.3,1_2COMP,1,1727073,1
80,2022-04-07T18:47:27.411Z,23.0,121.503,12.7,5561,18011.0,18000.0,24.0,13.037,2.2,1_2COMP,1,1777364,1
81,2022-04-07T18:47:39.881Z,23.0,121.503,12.7,5562,18001.0,18000.0,24.0,13.447,1.8,1_2COMP,1,1778611,1
82,2022-04-07T18:55:16.977Z,23.0,121.503,12.7,5565,18016.0,18000.0,24.0,13.248,2.1,1_2COMP,1,1824320,1
83,2022-04-08T14:43:13.225Z,19.0,214.0,60.0,5569,5002.0,5000.0,19.0,14.642,0.8,SPIGOLATORE,1,50653,1
84,2022-04-08T14:45:12.957Z,20.0,214.0,60.0,5569,7995.0,8000.0,26.0,9.093,1.3,SPIGOLATORE,1,62626,1
85,2022-04-08T14:47:12.609Z,21.0,214.0,60.0,5569,8000.0,8000.0,30.0,0.808,1.4,SPIGOLATORE,1,74591,1
86,2022-05-05T12:19:36.117Z,22.0,214.0,60.0,5575,5001.0,5000.0,23.0,14.291,1.0,SPIGOLATORE,1,477412,1
87,2022-05-05T12:21:35.788Z,23.0,214.0,60.0,5575,7996.0,8000.0,28.0,9.105,1.2,SPIGOLATORE,1,489379,1
88,2022-05-05T12:23:35.490Z,25.0,214.0,60.0,5575,7997.0,8000.0,33.0,0.808,1.4,SPIGOLATORE,1,501349,1
89,2022-05-05T13:06:59.352Z,23.0,121.503,12.7,5576,18006.0,18000.0,24.0,13.341,2.3,1_2COMP,1,761732,1
90,2022-05-05T13:07:59.753Z,24.0,2.05,215.0,5578,8003.1,8000.0,26.0,13.74,2.6,AGGRE44-1-LAMA215,1,767772,1
91,2022-05-05T17:10:48.325Z,24.0,121.503,12.7,5579,18002.0,18000.0,24.0,13.189,1.8,1_2COMP,1,2224609,1
92,2022-05-05T17:26:37.938Z,24.0,121.503,12.7,5580,17999.0,18000.0,25.0,13.218,2.5,1_2COMP,1,2319569,1
93,2022-05-05T17:29:09.930Z,24.0,121.503,12.7,5581,18006.0,18000.0,26.0,13.248,2.7,1_2COMP,1,2334768,1
94,2022-05-05T17:42:03.550Z,24.0,121.503,12.7,5582,17984.0,18000.0,25.0,13.113,2.7,1_2COMP,1,2412129,1
95,2022-05-05T17:46:08.174Z,25.0,121.503,12.7,5583,18004.0,18000.0,27.0,13.417,2.7,1_2COMP,1,2436591,1
96,2022-05-05T17:47:14.935Z,25.0,121.503,12.7,5584,17997.0,18000.0,27.0,13.435,2.7,1_2COMP,1,2443267,1
97,2022-05-05T17:51:03.438Z,26.0,121.503,12.7,5585,18019.0,18000.0,29.0,13.171,2.7,1_2COMP,1,2466117,1
98,2022-05-05T18:02:36.317Z,25.0,121.503,12.7,5586,18018.0,18000.0,26.0,13.16,2.3,1_2COMP,1,2535404,1
99,2022-05-05T18:06:15.620Z,25.0,121.503,12.7,5587,18002.0,18000.0,26.0,13.388,2.3,1_2COMP,1,2557334,1
100,2022-05-05T18:11:03.584Z,25.0,121.503,12.7,5588,18014.0,18000.0,26.0,13.16,2.3,1_2COMP,1,2586130,1
101,2022-05-05T18:12:02.474Z,25.0,2.05,215.0,5590,8000.299,8000.0,28.0,14.027,4.3,AGGRE44-1-LAMA215,1,2592019,1
102,2022-05-05T18:12:51.385Z,26.0,214.0,60.0,5592,7001.0,7000.0,29.0,14.138,1.8,SPIGOLATORE,1,2596910,1
103,2022-05-05T18:13:01.355Z,26.0,214.0,60.0,5592,0.0,0.0,29.0,11.783,2.0,SPIGOLATORE,1,2597907,1
104,2022-05-05T18:13:15.396Z,26.0,214.0,60.0,5592,7002.0,7000.0,30.0,11.83,2.1,SPIGOLATORE,1,2599311,1
105,2022-05-05T18:13:40.006Z,26.0,0.01,4.0,5593,11994.0,12000.0,31.0,13.875,1.8,AGGRE124-1-ET01_AGGRE124,1,2601772,1
106,2022-05-05T18:28:14.678Z,25.0,121.503,12.7,5594,18016.0,18000.0,26.0,12.732,2.1,1_2COMP,1,2689238,1
107,2022-05-05T18:30:51.700Z,25.0,2.05,215.0,5596,8006.6,8000.0,26.0,13.892,3.2,AGGRE44-1-LAMA215,1,2704940,1
108,2022-05-05T18:31:40.580Z,25.0,214.0,60.0,5598,6994.0,7000.0,28.0,14.261,1.4,SPIGOLATORE,1,2709828,1
109,2022-05-05T18:31:50.490Z,25.0,214.0,60.0,5598,0.0,0.0,28.0,11.689,1.6,SPIGOLATORE,1,2710819,1
110,2022-05-05T18:32:04.651Z,25.0,214.0,60.0,5598,7009.0,7000.0,29.0,11.736,1.8,SPIGOLATORE,1,2712235,1
111,2022-05-05T18:32:29.401Z,25.0,0.01,4.0,5599,11998.0,12000.0,30.0,13.998,1.2,AGGRE124-1-ET01_AGGRE124,1,2714710,1
112,2022-05-05T18:44:41.971Z,25.0,121.503,12.7,5600,18016.0,18000.0,26.0,12.972,1.7,1_2COMP,1,2787966,1
113,2022-05-05T18:46:02.872Z,25.0,2.05,215.0,5602,7988.399,8000.0,27.0,13.646,2.8,AGGRE44-1-LAMA215,1,2796056,1
114,2022-05-05T18:47:01.643Z,25.0,214.0,60.0,5604,0.0,0.0,28.0,11.66,0.9,SPIGOLATORE,1,2801933,1
115,2022-05-05T18:46:51.782Z,25.0,214.0,60.0,5604,7000.0,7000.0,28.0,14.015,0.9,SPIGOLATORE,1,2800947,1
116,2022-05-05T18:47:15.773Z,25.0,214.0,60.0,5604,6997.0,7000.0,29.0,12.0,1.0,SPIGOLATORE,1,2803346,1
117,2022-05-05T18:47:40.413Z,26.0,0.01,4.0,5605,11994.0,12000.0,30.0,13.541,1.8,AGGRE124-1-ET01_AGGRE124,1,2805810,1
118,2022-05-05T18:54:01.538Z,26.0,121.503,12.7,5606,17997.0,18000.0,26.0,12.931,2.0,1_2COMP,1,2843922,1
119,2022-05-05T18:55:13.429Z,26.0,2.05,215.0,5608,8001.699,8000.0,28.0,13.863,5.5,AGGRE44-1-LAMA215,1,2851111,1
120,2022-05-05T18:56:02.210Z,26.0,214.0,60.0,5610,6994.0,7000.0,29.0,14.244,1.9,SPIGOLATORE,1,2855989,1
121,2022-05-05T18:56:16.950Z,26.0,214.0,60.0,5610,0.0,0.0,29.0,11.736,2.6,SPIGOLATORE,1,2857463,1
122,2022-05-05T18:56:49.551Z,26.0,0.01,4.0,5611,11995.0,12000.0,31.0,13.951,1.8,AGGRE124-1-ET01_AGGRE124,1,2860723,1
123,2022-05-06T14:20:15.959Z,22.0,214.0,60.0,5613,5002.0,5000.0,22.0,14.185,1.0,SPIGOLATORE,1,97228,1
124,2022-05-06T14:24:15.281Z,24.0,214.0,60.0,5613,8005.0,8000.0,33.0,0.808,1.4,SPIGOLATORE,1,121160,1
125,2022-05-06T14:22:15.640Z,22.0,214.0,60.0,5613,7997.0,8000.0,28.0,9.351,1.4,SPIGOLATORE,1,109196,1
126,2022-05-06T14:45:10.532Z,24.0,122.103,12.7,5619,18009.0,18000.0,24.0,13.359,0.4,1_2COMP_DIAMOND,1,246684,1
127,2022-05-06T14:49:41.594Z,24.0,121.503,12.7,5620,9349.0,18000.0,25.0,13.294,0.6,1_2COMP,1,273790,1
128,2022-05-06T14:51:33.915Z,24.0,121.503,12.7,5621,17425.0,18000.0,25.0,13.324,2.4,1_2COMP,1,285022,1
129,2022-05-06T14:55:17.458Z,24.0,121.503,12.7,5622,17999.0,18000.0,25.0,13.095,2.3,1_2COMP,1,307376,1
130,2022-05-06T14:57:14.619Z,25.0,2.05,215.0,5623,8005.199,8000.0,26.0,13.798,5.4,AGGRE44-1-LAMA215,1,319092,1
131,2022-05-06T14:58:23.959Z,25.0,214.0,60.0,5624,7001.0,7000.0,28.0,14.138,1.9,SPIGOLATORE,1,326026,1
132,2022-05-06T14:58:34.969Z,25.0,214.0,60.0,5624,0.0,0.0,28.0,12.24,2.1,SPIGOLATORE,1,327127,1
133,2022-05-06T14:58:51.150Z,25.0,214.0,60.0,5624,7004.0,7000.0,29.0,12.152,2.2,SPIGOLATORE,1,328745,1
134,2022-05-06T14:59:19.550Z,25.0,0.01,4.0,5625,11997.0,12000.0,30.0,14.091,1.6,AGGRE124-1-ET01_AGGRE124,1,331585,1
135,2022-05-06T15:05:01.403Z,25.0,121.503,12.7,5626,17999.0,18000.0,27.0,13.207,2.2,1_2COMP,1,365770,1
136,2022-05-06T15:06:48.524Z,26.0,2.05,215.0,5627,7993.299,8000.0,28.0,13.845,3.8,AGGRE44-1-LAMA215,1,376482,1
137,2022-05-06T15:07:56.175Z,26.0,214.0,60.0,5628,7005.0,7000.0,30.0,14.027,1.8,SPIGOLATORE,1,383247,1
138,2022-05-06T15:08:06.435Z,26.0,214.0,60.0,5628,0.0,0.0,30.0,11.707,1.8,SPIGOLATORE,1,384273,1
139,2022-05-06T15:08:29.546Z,26.0,214.0,60.0,5629,0.0,0.0,31.0,14.261,1.5,SPIGOLATORE,1,386584,1
140,2022-05-06T15:08:34.245Z,26.0,214.0,60.0,5629,6998.0,7000.0,31.0,11.765,1.7,SPIGOLATORE,1,387054,1
141,2022-05-06T15:09:14.126Z,26.0,0.01,4.0,5630,12000.0,12000.0,32.0,13.599,1.7,AGGRE124-1-ET01_AGGRE124,1,391042,1
142,2022-05-06T15:12:14.458Z,26.0,121.503,12.7,5631,18006.0,18000.0,29.0,13.142,1.4,1_2COMP,1,409075,1
143,2022-05-06T15:14:04.689Z,27.0,2.05,215.0,5632,7999.6,8000.0,30.0,13.833,4.9,AGGRE44-1-LAMA215,1,420098,1
144,2022-05-06T15:15:13.910Z,27.0,214.0,60.0,5633,7002.0,7000.0,31.0,13.951,0.7,SPIGOLATORE,1,427020,1
145,2022-05-06T15:15:24.950Z,27.0,214.0,60.0,5633,0.0,0.0,32.0,11.783,0.8,SPIGOLATORE,1,428124,1
146,2022-05-06T15:15:41.090Z,27.0,214.0,60.0,5633,6999.0,7000.0,32.0,11.783,0.7,SPIGOLATORE,1,429738,1
147,2022-05-06T15:16:09.120Z,27.0,0.01,4.0,5634,11992.0,12000.0,33.0,13.875,1.0,AGGRE124-1-ET01_AGGRE124,1,432541,1
148,2022-05-06T15:19:21.242Z,27.0,121.503,12.7,5635,18002.0,18000.0,31.0,13.388,2.0,1_2COMP,1,451753,1
149,2022-05-06T15:21:09.084Z,27.0,2.05,215.0,5636,8004.5,8000.0,31.0,13.74,4.9,AGGRE44-1-LAMA215,1,462537,1
150,2022-05-06T15:22:29.384Z,27.0,214.0,60.0,5637,0.0,0.0,33.0,11.83,1.7,SPIGOLATORE,1,470567,1
151,2022-05-06T15:22:18.264Z,27.0,214.0,60.0,5637,7000.0,7000.0,33.0,14.244,1.5,SPIGOLATORE,1,469455,1
152,2022-05-06T15:22:45.515Z,27.0,214.0,60.0,5637,7003.0,7000.0,33.0,11.83,1.5,SPIGOLATORE,1,472180,1
153,2022-05-06T15:23:13.455Z,27.0,0.01,4.0,5638,12005.0,12000.0,34.0,13.57,1.7,AGGRE124-1-ET01_AGGRE124,1,474974,1
154,2022-05-06T15:26:09.047Z,28.0,121.503,12.7,5639,17995.0,18000.0,32.0,12.96,1.3,1_2COMP,1,492533,1
155,2022-05-06T15:27:49.548Z,28.0,2.05,215.0,5640,7994.0,8000.0,33.0,13.435,3.3,AGGRE44-1-LAMA215,1,502583,1
156,2022-05-06T15:28:58.909Z,28.0,214.0,60.0,5641,6998.0,7000.0,34.0,14.396,1.0,SPIGOLATORE,1,509519,1
157,2022-05-06T15:29:09.949Z,28.0,214.0,60.0,5641,0.0,0.0,34.0,12.117,1.1,SPIGOLATORE,1,510623,1
158,2022-05-06T15:29:26.139Z,28.0,214.0,60.0,5641,6997.0,7000.0,34.0,11.783,1.2,SPIGOLATORE,1,512242,1
159,2022-05-06T15:29:54.029Z,28.0,0.01,4.0,5642,11995.0,12000.0,35.0,13.798,1.1,AGGRE124-1-ET01_AGGRE124,1,515031,1
160,2022-05-09T14:12:02.038Z,23.0,214.0,60.0,5644,4997.0,5000.0,23.0,14.291,0.7,SPIGOLATORE,1,198005,1
161,2022-05-09T14:16:01.420Z,25.0,214.0,60.0,5644,7996.0,8000.0,34.0,0.761,1.4,SPIGOLATORE,1,221943,1
162,2022-05-09T14:14:01.769Z,23.0,214.0,60.0,5644,7996.0,8000.0,29.0,9.75,1.2,SPIGOLATORE,1,209978,1
163,2022-05-09T14:44:30.058Z,24.0,121.503,12.7,5645,18000.0,18000.0,25.0,13.207,1.8,1_2COMP,1,392805,1
164,2022-05-09T14:45:59.179Z,25.0,2.05,215.0,5647,8003.799,8000.0,26.0,13.283,4.6,AGGRE44-1-LAMA215,1,401717,1
165,2022-05-09T14:46:55.879Z,25.0,214.0,60.0,5649,7000.0,7000.0,28.0,14.138,1.7,SPIGOLATORE,1,407387,1
166,2022-05-09T14:47:12.129Z,25.0,214.0,60.0,5649,0.0,0.0,28.0,11.83,2.0,SPIGOLATORE,1,409012,1
167,2022-05-09T14:47:46.980Z,25.0,0.01,4.0,5650,11993.0,12000.0,30.0,13.664,1.5,AGGRE124-1-ET01_AGGRE124,1,412497,1
168,2022-05-09T14:54:18.874Z,25.0,121.503,12.7,5651,17990.0,18000.0,26.0,12.609,1.8,1_2COMP,1,451686,1
169,2022-05-09T14:55:28.705Z,25.0,2.05,215.0,5653,7996.799,8000.0,28.0,13.833,2.9,AGGRE44-1-LAMA215,1,458669,1
170,2022-05-09T14:56:17.646Z,26.0,214.0,60.0,5655,6997.0,7000.0,29.0,14.074,2.1,SPIGOLATORE,1,463563,1
171,2022-05-09T14:56:32.476Z,26.0,214.0,60.0,5655,0.0,0.0,29.0,11.917,2.4,SPIGOLATORE,1,465046,1
172,2022-05-09T14:57:05.926Z,26.0,0.01,4.0,5656,11996.0,12000.0,31.0,13.833,1.2,AGGRE124-1-ET01_AGGRE124,1,468391,1
173,2022-05-09T14:59:41.548Z,26.0,121.503,12.7,5657,18026.0,18000.0,30.0,13.265,1.5,1_2COMP,1,483953,1
174,2022-05-09T15:00:56.919Z,26.0,2.05,215.0,5659,7990.5,8000.0,30.0,13.787,3.8,AGGRE44-1-LAMA215,1,491490,1
175,2022-05-09T15:01:45.859Z,26.0,214.0,60.0,5661,6998.0,7000.0,31.0,14.291,1.0,SPIGOLATORE,1,496384,1
176,2022-05-09T15:02:00.659Z,26.0,214.0,60.0,5661,0.0,0.0,31.0,11.83,1.1,SPIGOLATORE,1,497864,1
177,2022-05-09T15:02:34.260Z,27.0,0.01,4.0,5662,11995.0,12000.0,33.0,13.769,1.8,AGGRE124-1-ET01_AGGRE124,1,501224,1
178,2022-05-11T11:57:06.349Z,22.0,214.0,60.0,5664,4996.0,5000.0,23.0,14.062,0.7,SPIGOLATORE,1,65582,1
179,2022-05-11T12:01:05.732Z,24.0,214.0,60.0,5664,7999.0,8000.0,33.0,0.779,1.4,SPIGOLATORE,1,89520,1
180,2022-05-11T11:59:06.041Z,23.0,214.0,60.0,5664,8002.0,8000.0,28.0,9.457,1.3,SPIGOLATORE,1,77551,1
181,2022-05-11T12:59:23.830Z,24.0,121.503,12.7,5665,18006.0,18000.0,24.0,13.248,1.6,1_2COMP,1,439326,1
182,2022-05-11T13:01:10.381Z,24.0,2.05,215.0,5666,7995.399,8000.0,25.0,13.875,2.7,AGGRE44-1-LAMA215,1,449981,1
183,2022-05-11T13:02:52.262Z,25.0,214.0,60.0,5667,0.0,0.0,27.0,11.507,1.4,SPIGOLATORE,1,460169,1
184,2022-05-11T13:02:36.852Z,25.0,214.0,60.0,5667,7001.0,7000.0,26.0,14.167,1.1,SPIGOLATORE,1,458628,1
185,2022-05-11T13:03:26.143Z,25.0,0.01,4.0,5668,11998.0,12000.0,28.0,13.675,1.3,AGGRE124-1-ET01_AGGRE124,1,463557,1
186,2022-05-13T18:38:39.866Z,29.0,121.503,12.7,5669,18007.0,18000.0,29.0,13.236,2.0,1_2COMP,1,470860,1
187,2022-05-13T18:40:24.758Z,30.0,2.05,215.0,5670,8001.699,8000.0,32.0,13.863,3.5,AGGRE44-1-LAMA215,1,481347,1
188,2022-05-13T18:41:53.579Z,30.0,214.0,60.0,5671,0.0,0.0,33.0,11.888,1.9,SPIGOLATORE,1,490229,1
189,2022-05-13T18:42:01.259Z,30.0,214.0,60.0,5671,6999.0,7000.0,34.0,11.982,2.1,SPIGOLATORE,1,490997,1
190,2022-05-13T18:41:42.589Z,30.0,214.0,60.0,5671,7002.0,7000.0,33.0,14.226,1.7,SPIGOLATORE,1,489130,1
191,2022-05-13T18:42:08.139Z,30.0,214.0,60.0,5671,0.0,0.0,34.0,12.152,2.0,SPIGOLATORE,1,491685,1
192,2022-05-13T18:42:37.459Z,30.0,0.01,4.0,5672,11988.0,12000.0,36.0,13.863,1.2,AGGRE124-1-ET01_AGGRE124,1,494617,1
193,2022-05-19T12:18:09.397Z,0.0,,,5678,0.0,0.0,0.0,8.671,,,1,23915,
194,2022-05-19T12:20:11.158Z,0.0,,,5678,0.0,0.0,0.0,4.446,,,1,36091,
195,2022-05-19T12:22:12.210Z,0.0,,,5678,0.0,0.0,0.0,4.303,,,1,48196,
196,2022-05-23T11:10:02.345Z,0.0,,,5730,0.0,0.0,0.0,8.845,,,1,53118,
197,2022-05-23T11:14:05.147Z,0.0,,,5730,0.0,0.0,0.0,4.319,,,1,77398,
198,2022-05-23T11:12:04.086Z,0.0,,,5730,0.0,0.0,0.0,4.554,,,1,65292,
199,2022-05-25T13:44:43.427Z,0.0,,,5755,0.0,0.0,0.0,8.514,,,1,15132,
200,2022-05-25T13:46:45.129Z,0.0,,,5755,0.0,0.0,0.0,4.319,,,1,27302,
201,2022-05-25T13:48:46.210Z,0.0,,,5755,0.0,0.0,0.0,4.146,,,1,39410,
202,2022-05-27T12:49:31.721Z,0.0,,,5781,0.0,0.0,0.0,8.451,,,1,924436,
203,2022-05-27T12:51:33.403Z,0.0,,,5781,0.0,0.0,0.0,4.303,,,1,936604,
