,@timestamp,UTE,DIAM,bearingsCelsius,statoRot,LUNG,numTP,rpmSetPoint,statorCelsius,spindleRpm,ist_acc,CurrentPeak,idChiave,VibromPeak
0,2021-06-21T12:03:04.822Z,,,0.0,1,,,0.0,0.0,0.0,2450723,12.202,3773,
1,2021-06-21T13:50:33.176Z,,,0.0,1,,,0.0,0.0,0.0,3095548,5.202,3775,
2,2021-06-21T12:08:33.347Z,FCARB_D4,4.0,23.0,1,103.97,1,15000.0,25.0,15020.0,2483575,20.247,3774,0.9
3,2021-06-21T13:55:57.262Z,FCARB_D4,4.0,24.0,1,103.97,1,15000.0,27.0,15048.0,3127956,20.264,3776,1.0
4,2021-06-22T05:30:24.455Z,,,0.0,1,,,0.0,0.0,0.0,784120,12.247,3777,
5,2021-06-22T05:39:57.794Z,,,0.0,1,,,0.0,0.0,0.0,841453,5.357,3779,
6,2021-06-22T07:10:14.929Z,,,0.0,1,,,0.0,0.0,0.0,1383157,12.113,3788,
7,2021-06-22T07:46:13.457Z,,,0.0,1,,,0.0,0.0,0.0,1599006,12.335,3790,
8,2021-06-22T08:20:38.863Z,,,0.0,1,,,0.0,0.0,0.0,1805543,5.646,3792,
9,2021-06-22T08:35:28.359Z,,,0.0,1,,,0.0,0.0,0.0,1894491,12.187,3794,
10,2021-06-22T08:45:47.690Z,,,0.0,1,,,0.0,0.0,0.0,1956423,5.313,3796,
11,2021-06-22T09:19:50.065Z,,,0.0,1,,,0.0,0.0,0.0,2160657,12.091,3798,
12,2021-06-22T11:27:20.980Z,,,0.0,1,,,0.0,0.0,0.0,2925735,12.002,3800,
13,2021-06-22T12:26:05.851Z,,,0.0,1,,,0.0,0.0,0.0,3278216,5.261,3805,
14,2021-06-22T13:35:26.774Z,,,0.0,1,,,0.0,0.0,0.0,3694301,5.49,3807,
15,2021-06-22T13:51:41.381Z,,,0.0,1,,,0.0,0.0,0.0,3791760,12.239,3809,
16,2021-06-22T14:13:08.044Z,,,0.0,1,,,0.0,0.0,0.0,3920424,11.943,3811,
17,2021-06-22T14:27:54.390Z,,,0.0,1,,,0.0,0.0,0.0,4009057,12.224,3813,
18,2021-06-22T14:38:38.941Z,,,0.0,1,,,0.0,0.0,0.0,4073511,12.261,3815,
19,2021-06-29T07:55:38.715Z,,,0.0,1,,,0.0,0.0,0.0,1011359,12.15,3857,
20,2021-06-29T08:32:42.596Z,,,0.0,1,,,0.0,0.0,0.0,1233743,5.246,3859,
21,2021-06-22T05:30:43.635Z,FDIA_D12,12.0,22.0,1,109.046,1,18000.0,23.0,18010.0,786038,20.212,3778,2.1
22,2021-06-22T05:40:18.735Z,FDIA_D12,12.0,22.0,1,109.046,1,18000.0,24.0,17998.0,843547,20.247,3780,1.8
23,2021-06-22T06:01:11.977Z,FDIA_D12,12.0,24.0,1,109.046,1,18000.0,25.0,18038.0,968869,20.247,3781,1.1
24,2021-06-22T06:19:30.176Z,FDIA_D18,17.549,24.0,1,138.339,1,15000.0,25.0,14898.0,1078687,20.247,3782,2.1
25,2021-06-22T06:20:33.337Z,FDIA_D18,17.549,24.0,1,138.339,1,15000.0,27.0,14915.0,1085003,20.179,3783,2.1
26,2021-06-22T06:26:39.563Z,FDIA_D18,17.549,25.0,1,138.339,1,15000.0,30.0,14968.0,1121625,20.247,3784,2.5
27,2021-06-22T06:51:18.959Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,27.0,14917.0,1269562,20.195,3785,2.9
28,2021-06-22T06:52:38.301Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,30.0,15049.0,1277496,20.162,3786,3.1
29,2021-06-22T06:57:47.206Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,30.0,15048.0,1308386,20.247,3787,3.0
30,2021-06-22T07:15:20.225Z,SURFD110,100.0,24.0,1,135.413,1,11000.0,27.0,10930.0,1413686,20.434,3789,1.0
31,2021-06-22T07:48:08.529Z,FDIA_D12,12.0,24.0,1,109.046,1,18000.0,25.0,18016.0,1610513,20.247,3791,1.4
32,2021-06-22T08:20:56.473Z,FDIA_D12,12.0,25.0,1,109.046,1,18000.0,28.0,17991.0,1807304,20.247,3793,1.3
33,2021-06-22T08:36:07.359Z,FDIA_D12,12.0,25.0,1,109.046,1,18000.0,28.0,17949.0,1898391,20.365,3795,1.4
34,2021-06-22T08:47:00.591Z,FDIA_D12,12.0,25.0,1,109.046,1,18000.0,27.0,18009.0,1963713,20.23,3797,1.3
35,2021-06-22T09:22:09.698Z,FDIA_D12,12.0,27.0,1,109.046,1,18000.0,28.0,17967.0,2174620,20.247,3799,1.3
36,2021-06-22T11:27:50.400Z,FDIA_D12,12.0,25.0,1,109.046,1,18000.0,27.0,18027.0,2928677,20.212,3801,1.4
37,2021-06-22T11:46:59.430Z,FDIA_D12,12.0,27.0,1,109.046,1,18000.0,29.0,18029.0,3043578,20.247,3802,1.4
38,2021-06-22T11:51:40.655Z,FDIA_D12,12.0,28.0,1,109.046,1,18000.0,33.0,17947.0,3071700,20.23,3803,1.4
39,2021-06-22T11:57:17.201Z,FDIA_D12,12.0,27.0,1,109.046,1,18000.0,30.0,17990.0,3105354,20.247,3804,1.4
40,2021-06-22T12:28:46.234Z,FDIA_D12,9.75,25.0,1,108.506,1,18000.0,27.0,17986.0,3294254,20.195,3806,1.2
41,2021-06-22T13:37:04.006Z,FDIA_D12,9.75,27.0,1,108.506,1,18000.0,29.0,18013.0,3704024,20.179,3808,1.2
42,2021-06-22T13:51:58.312Z,FDIA_D12,9.75,32.0,1,108.506,1,18000.0,40.0,17988.0,3793453,20.315,3810,1.1
43,2021-06-22T14:13:42.344Z,FDIA_D12,9.75,29.0,1,108.506,1,18000.0,32.0,18022.0,3923854,20.179,3812,1.2
44,2021-06-22T14:30:57.293Z,FDIA_D12,9.75,27.0,1,108.506,1,18000.0,30.0,18011.0,4027347,20.315,3814,1.1
45,2021-06-22T14:39:28.822Z,FDIA_D12,9.75,30.0,1,108.506,1,18000.0,37.0,17984.0,4078499,20.349,3816,1.0
46,2021-06-23T05:22:35.259Z,FDIA_D12,9.75,22.0,1,108.506,1,18000.0,23.0,17977.0,664879,20.162,3817,2.0
47,2021-06-23T06:08:31.554Z,FCO_D10_E6,9.11,23.0,1,102.339,1,16000.0,25.0,15994.0,940502,20.212,3818,1.4
48,2021-06-23T06:09:30.955Z,FCO_D10_E6,9.11,23.0,1,102.339,1,16000.0,27.0,15931.0,946442,20.264,3819,0.8
49,2021-06-23T09:02:15.941Z,FCARB_D8,8.0,22.0,1,116.653,1,15000.0,23.0,14959.0,1982916,20.23,3820,0.6
50,2021-06-23T09:05:51.886Z,FCARB_D4,4.0,24.0,1,103.97,1,15000.0,30.0,15034.0,2004510,20.315,3821,1.6
51,2021-06-23T09:21:01.928Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,28.0,15028.0,2095512,20.179,3822,3.2
52,2021-06-23T09:24:37.883Z,FCARB_D4,4.0,27.0,1,103.97,1,15000.0,34.0,14965.0,2117107,20.212,3823,2.2
53,2021-06-23T11:45:13.764Z,FDIA_D16QDG,16.0,23.0,1,124.449,1,15000.0,25.0,15046.0,2960675,20.128,3824,2.7
54,2021-06-24T07:23:24.939Z,FDIA_D12,9.75,20.0,1,108.506,1,18000.0,22.0,17976.0,1510667,20.212,3825,1.6
55,2021-06-24T07:29:15.985Z,LAME300,293.399,25.0,1,97.699,1,5500.0,34.0,5382.0,1545771,20.502,3826,1.8
56,2021-06-24T07:34:36.551Z,FDIA_D12,9.75,24.0,1,108.506,1,18000.0,27.0,18002.0,1577827,20.179,3827,2.0
57,2021-06-24T08:30:47.181Z,FDIA_D12,9.75,22.0,1,108.506,1,18000.0,24.0,17959.0,1914884,20.212,3828,2.1
58,2021-06-24T08:45:51.248Z,LAME300,293.399,28.0,1,97.699,1,5500.0,38.0,5443.0,2005289,20.247,3829,1.8
59,2021-06-24T09:41:54.718Z,LAME300,293.399,22.0,1,97.699,1,5500.0,24.0,5400.0,2341630,20.247,3830,2.1
60,2021-06-24T09:43:20.770Z,LAME100,100.0,22.0,1,125.262,1,10000.0,25.0,9978.0,2350235,20.247,3831,0.2
61,2021-06-24T09:47:03.774Z,LAME300,293.399,24.0,1,97.699,1,5500.0,30.0,5376.0,2372535,20.502,3832,1.7
62,2021-06-24T11:18:58.813Z,LAME300,293.399,22.0,1,97.699,1,5500.0,24.0,5438.0,2924029,20.535,3833,1.8
63,2021-06-24T11:20:10.304Z,LAME100,100.0,22.0,1,125.262,1,10000.0,25.0,9912.0,2931178,20.179,3834,0.5
64,2021-06-24T11:23:53.269Z,LAME300,293.399,24.0,1,97.699,1,5500.0,29.0,5431.0,2953474,20.875,3835,1.9
65,2021-06-24T12:08:03.396Z,FCO_D_D12,10.69,23.0,1,113.379,1,18000.0,25.0,17989.0,3218482,20.212,3836,2.3
66,2021-06-24T12:10:20.969Z,MPCO_D4_E13,4.0,25.0,1,104.8,1,5000.0,32.0,4910.0,3232239,20.247,3837,0.3
67,2021-06-24T12:10:49.429Z,FCO_D12_E13,12.0,25.0,1,107.566,1,18000.0,32.0,18029.0,3235085,20.162,3838,2.3
68,2021-06-24T12:22:20.582Z,LAME100,100.0,25.0,1,125.262,1,10000.0,27.0,9942.0,3304199,20.247,3839,0.4
69,2021-06-24T12:35:27.396Z,LAME100,100.0,24.0,1,125.262,1,10000.0,25.0,9952.0,3382879,20.195,3840,0.6
70,2021-06-24T13:14:46.419Z,SURFD110,100.0,24.0,1,135.413,1,11000.0,25.0,10989.0,3618777,20.349,3841,0.9
71,2021-06-25T07:47:52.577Z,FCARB_D8,8.0,20.0,1,116.653,1,15000.0,22.0,14973.0,1762365,20.195,3842,1.5
72,2021-06-25T07:57:52.647Z,FCARB_D8,8.0,23.0,1,116.653,1,15000.0,25.0,15001.0,1822371,20.332,3843,0.9
73,2021-06-25T07:59:29.679Z,FCARB_D8,8.0,24.0,1,116.653,1,15000.0,30.0,15013.0,1832074,2.142,3843,1.5
74,2021-06-25T07:59:07.348Z,FCARB_D8,8.0,24.0,1,116.653,1,15000.0,29.0,15022.0,1829841,1.887,3843,2.4
75,2021-06-25T07:59:27.009Z,FCARB_D8,8.0,24.0,1,116.653,1,15000.0,30.0,14926.0,1831807,1.717,3843,1.5
76,2021-06-25T08:11:23.611Z,FCARB_D8,8.0,24.0,1,116.653,1,15000.0,28.0,14861.0,1903466,1.887,3844,1.7
77,2021-06-25T08:10:05.739Z,FCARB_D8,8.0,23.0,1,116.653,1,15000.0,25.0,14789.0,1895679,20.162,3844,0.8
78,2021-06-25T08:20:39.770Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,33.0,15050.0,1959081,20.212,3845,1.2
79,2021-06-25T08:21:33.611Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,33.0,15026.0,1964465,1.853,3845,1.5
80,2021-06-25T08:21:44.391Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,33.0,14898.0,1965543,1.717,3845,1.1
81,2021-06-25T08:39:11.568Z,LAME300,293.399,24.0,1,97.699,1,5500.0,25.0,5411.0,2070259,20.485,3846,2.2
82,2021-06-25T08:41:14.630Z,LAME100,100.0,24.0,1,125.262,1,10000.0,27.0,9958.0,2082565,20.247,3847,0.3
83,2021-06-25T08:48:28.497Z,FDIA_D12_CAR,12.0,25.0,1,124.959,1,15000.0,32.0,14933.0,2125951,20.162,3848,2.2
84,2021-06-25T08:58:59.217Z,FDIA_D16QDG,16.0,27.0,1,124.449,1,15000.0,34.0,14967.0,2189022,20.264,3849,0.7
85,2021-06-25T09:12:28.521Z,LAME300,293.399,27.0,1,97.699,1,5500.0,34.0,5437.0,2269951,20.23,3850,2.8
86,2021-06-25T09:13:41.802Z,LAME300,293.399,27.0,1,97.699,1,5500.0,33.0,5459.0,2277279,20.382,3851,2.7
87,2021-06-28T12:58:33.168Z,FCARB_D8,8.0,22.0,1,116.653,1,15000.0,23.0,14944.0,333950,20.281,3852,2.7
88,2021-06-28T13:19:07.120Z,FCARB_D8,8.0,22.0,1,116.653,1,15000.0,24.0,15033.0,457343,20.179,3853,3.6
89,2021-06-28T13:27:49.829Z,FCARB_D8,8.0,27.0,1,116.653,1,15000.0,33.0,15054.0,509613,20.247,3854,2.7
90,2021-06-28T13:39:11.451Z,FCARB_D8,8.0,27.0,1,116.653,1,15000.0,32.0,15041.0,577774,20.23,3855,3.2
91,2021-06-29T06:59:10.934Z,FDIA_D12,9.75,20.0,1,108.506,1,18000.0,22.0,17921.0,672587,20.128,3856,2.1
92,2021-06-29T07:55:56.655Z,FDIA_D12,9.75,22.0,1,108.506,1,18000.0,24.0,18024.0,1013153,20.179,3858,2.0
93,2021-06-29T08:33:51.657Z,FDIA_D12,9.75,24.0,1,108.506,1,18000.0,27.0,18019.0,1240649,20.247,3860,2.3
94,2021-06-29T08:49:24.324Z,FDIA_D12,9.75,25.0,1,108.506,1,18000.0,27.0,17982.0,1333914,20.332,3861,2.0
95,2021-06-29T12:18:54.902Z,FCO_D_D12,10.69,22.0,1,113.379,1,18000.0,23.0,17996.0,2590949,20.195,3862,2.5
96,2021-06-29T13:17:22.676Z,FCO_D_D12,10.69,27.0,1,113.379,1,18000.0,28.0,17967.0,2941720,20.162,3863,2.1
97,2021-06-29T13:54:01.886Z,FDIA_D18,17.549,25.0,1,138.339,1,15000.0,27.0,15052.0,3161637,20.212,3864,2.9
98,2021-06-29T14:48:32.935Z,FDIA_D12,9.75,29.0,1,108.506,1,18000.0,37.0,18012.0,3488736,20.382,3865,1.9
99,2021-06-30T12:29:22.932Z,,,0.0,1,,,0.0,0.0,0.0,3407121,12.076,3874,
100,2021-07-02T14:39:39.459Z,,,0.0,1,,,0.0,0.0,0.0,3446995,5.106,3937,
101,2021-07-05T06:15:40.462Z,,,0.0,1,,,0.0,0.0,0.0,332132,5.335,3939,
102,2021-07-05T12:56:27.599Z,,,0.0,1,,,0.0,0.0,0.0,2736805,5.202,3961,
103,2021-07-05T13:37:45.531Z,,,0.0,1,,,0.0,0.0,0.0,2984594,5.239,3963,
104,2021-07-06T05:49:25.449Z,,,0.0,1,,,0.0,0.0,0.0,994161,12.069,3967,
105,2021-07-06T07:04:52.226Z,,,0.0,1,,,0.0,0.0,0.0,1446831,5.32,3970,
106,2021-07-06T07:50:26.722Z,,,0.0,1,,,0.0,0.0,0.0,1720276,12.039,3972,
107,2021-07-06T12:17:42.274Z,,,0.0,1,,,0.0,0.0,0.0,3323804,5.209,3995,
108,2021-07-06T12:21:33.548Z,,,0.0,1,,,0.0,0.0,0.0,3346931,5.209,3997,
109,2010-01-01T00:00:00.000Z,LAME300,293.399,0.0,1,97.699,1,0.0,0.0,0.0,0,0.0,4015,
110,2021-07-07T07:59:21.652Z,,,0.0,1,,,0.0,0.0,0.0,1536109,5.513,4023,
111,2021-07-07T09:08:52.694Z,,,0.0,1,,,0.0,0.0,0.0,1953206,12.128,4025,
112,2021-07-07T09:25:34.501Z,,,0.0,1,,,0.0,0.0,0.0,2053385,12.15,4027,
113,2021-07-07T11:18:44.639Z,,,0.0,1,,,0.0,0.0,0.0,2732387,12.306,4029,
114,2021-07-08T14:29:05.100Z,,,0.0,1,,,0.0,0.0,0.0,3395918,5.564,4050,
115,2021-07-08T14:31:03.322Z,,,0.0,1,,,0.0,0.0,0.0,3407740,5.076,4053,
116,2021-07-08T14:32:19.403Z,,,0.0,1,,,0.0,0.0,0.0,3415348,12.106,4055,
117,2021-07-08T14:30:55.272Z,,,0.0,1,,,0.0,0.0,0.0,3406935,5.106,4052,
118,2021-07-08T14:33:19.004Z,,,0.0,1,,,0.0,0.0,0.0,3421308,12.113,4057,
119,2021-07-08T14:34:28.115Z,,,0.0,1,,,0.0,0.0,0.0,3428219,11.98,4059,
120,2021-07-09T08:42:08.491Z,,,0.0,1,,,0.0,0.0,0.0,1316586,12.321,4072,
121,2021-07-09T08:52:02.152Z,,,0.0,1,,,0.0,0.0,0.0,1375951,5.453,4074,
122,2021-07-09T09:06:31.427Z,,,0.0,1,,,0.0,0.0,0.0,1462877,12.113,4076,
123,2021-06-29T15:07:37.136Z,GRAVE30,6.0,30.0,1,111.23,1,18000.0,40.0,18002.0,3603154,20.332,3866,1.3
124,2021-06-30T05:39:27.268Z,GRAVE30,6.0,20.0,1,111.23,1,18000.0,22.0,18017.0,947592,20.195,3867,1.1
125,2021-06-30T06:55:36.867Z,FCO_D_D12,10.69,24.0,1,113.379,1,18000.0,25.0,17944.0,1404545,20.281,3868,1.5
126,2021-06-30T06:56:49.918Z,MPCO_D4_E13,4.0,24.0,1,104.8,1,5000.0,30.0,4980.0,1411850,20.179,3869,0.3
127,2021-06-30T06:57:11.589Z,FCO_D_D12,10.69,24.0,1,113.379,1,18000.0,30.0,17998.0,1414017,20.179,3870,1.5
128,2021-06-30T07:02:33.734Z,LAME100,100.0,24.0,1,125.262,1,10000.0,27.0,9937.0,1446231,20.298,3871,0.4
129,2021-06-30T12:14:27.489Z,FCO_D_D12,10.69,22.0,1,113.379,1,18000.0,23.0,17996.0,3317578,20.247,3872,2.0
130,2021-06-30T12:28:05.151Z,MPCO_D4_E13,4.0,29.0,1,104.8,1,5000.0,38.0,4990.0,3399343,20.212,3873,0.3
131,2021-06-30T12:30:26.253Z,FCO_D_D12,10.69,27.0,1,113.379,1,18000.0,32.0,18011.0,3413453,20.212,3875,2.2
132,2021-06-30T13:17:06.366Z,LAME100,100.0,27.0,1,125.262,1,10000.0,30.0,9971.0,3693460,20.212,3876,0.4
133,2021-06-30T13:22:39.391Z,LAME100,100.0,27.0,1,125.262,1,10000.0,30.0,9990.0,3726762,20.212,3877,0.6
134,2021-06-30T13:28:04.306Z,LAME100,100.0,27.0,1,125.262,1,10000.0,32.0,9980.0,3759253,20.281,3878,0.6
135,2021-06-30T13:34:20.132Z,LAME100,100.0,27.0,1,125.262,1,10000.0,30.0,9949.0,3796835,20.247,3879,0.6
136,2021-06-30T13:39:33.066Z,LAME100,100.0,27.0,1,125.262,1,10000.0,32.0,9977.0,3828128,20.332,3880,0.5
137,2021-06-30T13:44:43.181Z,LAME100,100.0,27.0,1,125.262,1,10000.0,32.0,9969.0,3859139,20.195,3881,0.5
138,2021-06-30T13:50:20.386Z,LAME100,100.0,27.0,1,125.262,1,10000.0,30.0,9999.0,3892859,20.247,3882,0.7
139,2021-06-30T13:55:31.461Z,LAME100,100.0,27.0,1,125.262,1,10000.0,32.0,9992.0,3923966,20.128,3883,0.6
140,2021-06-30T14:01:34.276Z,LAME100,100.0,27.0,1,125.262,1,10000.0,30.0,9978.0,3960247,20.179,3884,0.5
141,2021-06-30T14:07:37.382Z,LAME100,100.0,25.0,1,125.262,1,10000.0,27.0,9979.0,3996557,20.179,3885,0.6
142,2021-06-30T14:15:30.379Z,LAME100,100.0,25.0,1,125.262,1,10000.0,27.0,10006.0,4043856,20.162,3886,0.5
143,2021-06-30T14:20:15.603Z,LAME100,100.0,27.0,1,125.262,1,10000.0,32.0,9933.0,4072378,20.212,3887,0.5
144,2021-06-30T14:33:10.945Z,LAME100,100.0,25.0,1,125.262,1,10000.0,27.0,9973.0,4149911,20.298,3888,0.6
145,2021-06-30T14:41:22.883Z,LAME100,100.0,25.0,1,125.262,1,10000.0,27.0,9948.0,4199104,20.247,3889,0.6
146,2021-06-30T14:47:46.859Z,LAME100,100.0,25.0,1,125.262,1,10000.0,28.0,9964.0,4237501,20.315,3890,0.5
147,2021-06-30T14:53:10.974Z,LAME100,100.0,25.0,1,125.262,1,10000.0,30.0,9978.0,4269912,20.111,3891,0.5
148,2021-07-01T05:58:33.198Z,FDIA_D12,9.75,20.0,1,108.506,1,18000.0,22.0,17960.0,339454,20.281,3892,2.3
149,2021-07-01T08:06:35.085Z,LAME300,293.399,20.0,1,97.699,1,5500.0,22.0,5439.0,1107630,20.349,3893,1.8
150,2021-07-01T08:07:51.567Z,LAME300,293.399,22.0,1,97.699,1,5500.0,28.0,5364.0,1115278,20.247,3894,2.6
151,2021-07-01T08:09:41.988Z,LAME300,293.399,22.0,1,97.699,1,5500.0,32.0,5405.0,1126320,20.434,3895,1.2
152,2021-07-01T08:11:32.070Z,LAME100,100.0,23.0,1,125.262,1,10000.0,32.0,9999.0,1137328,20.281,3896,0.3
153,2021-07-01T08:13:04.862Z,FEBAU_D16,16.0,24.0,1,195.67,1,15000.0,30.0,14918.0,1146607,20.247,3897,0.9
154,2021-07-01T08:22:46.382Z,FEBAU_D16,16.0,27.0,1,195.67,1,15000.0,33.0,14974.0,1204758,20.247,3898,1.5
155,2021-07-01T08:32:26.121Z,LAME300,293.399,25.0,1,97.699,1,5500.0,27.0,5396.0,1262731,20.315,3899,1.8
156,2021-07-01T08:33:11.582Z,LAME300,293.399,25.0,1,97.699,1,5500.0,29.0,5395.0,1267277,20.23,3900,2.6
157,2021-07-01T09:10:20.409Z,FDIA_D12,9.75,24.0,1,108.506,1,18000.0,25.0,17976.0,1490156,20.162,3901,1.6
158,2021-07-01T09:20:20.520Z,FDIA_D12,9.75,24.0,1,108.506,1,18000.0,27.0,17970.0,1550166,20.247,3902,1.5
159,2021-07-01T09:52:15.062Z,LAME300,293.399,23.0,1,97.699,1,5500.0,25.0,5430.0,1741617,20.434,3903,1.5
160,2021-07-01T11:22:15.732Z,LAME300,293.399,23.0,1,97.699,1,5500.0,25.0,5325.0,2281675,20.298,3904,1.4
161,2021-07-01T11:23:31.374Z,LAME100,100.0,23.0,1,125.262,1,10000.0,27.0,10004.0,2289239,20.281,3905,0.5
162,2021-07-01T11:30:45.061Z,FDIA_D12_CAR,12.0,25.0,1,124.959,1,15000.0,32.0,14950.0,2332607,20.212,3906,2.0
163,2021-07-01T11:57:59.418Z,FDIA_D12_CAR,12.0,24.0,1,124.959,1,15000.0,27.0,14964.0,2496040,20.247,3907,2.1
164,2021-07-01T12:04:58.295Z,FDIA_D16QDG,16.0,27.0,1,124.449,1,15000.0,34.0,15016.0,2537927,20.212,3908,3.1
165,2021-07-01T12:18:27.579Z,LAME300,293.399,29.0,1,97.699,1,5500.0,37.0,5410.0,2618854,20.281,3909,1.2
166,2021-07-01T12:19:33.510Z,LAME300,293.399,28.0,1,97.699,1,5500.0,35.0,5392.0,2625447,20.247,3910,1.3
167,2021-07-01T13:04:44.755Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,27.0,14991.0,2896567,20.195,3911,0.4
168,2021-07-01T13:12:52.334Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,27.0,14920.0,2945324,20.179,3912,0.8
169,2021-07-01T13:29:46.461Z,LAME300,293.399,29.0,1,97.699,1,5500.0,37.0,5383.0,3046735,20.212,3913,1.5
170,2021-07-01T13:30:45.542Z,FCARB_D8,8.0,28.0,1,116.653,1,15000.0,35.0,15066.0,3052643,20.247,3914,2.6
171,2021-07-01T13:54:52.756Z,LAME300,293.399,25.0,1,97.699,1,5500.0,28.0,5419.0,3197362,20.502,3915,1.8
172,2021-07-01T13:55:55.597Z,LAME300,293.399,25.0,1,97.699,1,5500.0,33.0,5363.0,3203646,20.298,3916,2.0
173,2021-07-01T13:57:19.658Z,LAME300,293.399,27.0,1,97.699,1,5500.0,37.0,5395.0,3212052,20.382,3917,0.9
174,2021-07-01T13:59:07.510Z,LAME100,100.0,27.0,1,125.262,1,10000.0,34.0,9943.0,3222837,20.247,3918,0.3
175,2021-07-01T14:00:36.662Z,FEBAU_D16,16.0,27.0,1,195.67,1,15000.0,33.0,15016.0,3231752,20.162,3919,2.4
176,2021-07-01T14:12:26.844Z,FEBAU_D16,16.0,29.0,1,195.67,1,15000.0,35.0,14936.0,3302769,20.212,3920,3.3
177,2021-07-01T14:45:56.157Z,FCARB_D8,8.0,27.0,1,116.653,1,15000.0,29.0,14965.0,3503697,20.417,3921,2.2
178,2021-07-01T15:07:43.559Z,LAME300,293.399,30.0,1,97.699,1,5500.0,37.0,5395.0,3634435,20.281,3922,1.5
179,2021-07-01T15:08:41.150Z,FCARB_D8,8.0,29.0,1,116.653,1,15000.0,37.0,15024.0,3640194,20.212,3923,2.5
180,2021-07-02T05:35:38.543Z,LAME300,293.399,20.0,1,97.699,1,5500.0,22.0,5385.0,182955,20.315,3924,1.8
181,2021-07-02T05:36:22.833Z,LAME300,293.399,20.0,1,97.699,1,5500.0,24.0,5412.0,187384,20.315,3925,3.3
182,2021-07-02T06:43:22.844Z,FDIA_D12,9.75,20.0,1,108.506,1,18000.0,22.0,17950.0,589379,20.281,3926,1.2
183,2021-07-02T06:58:20.318Z,FDIA_D12,9.75,23.0,1,108.506,1,18000.0,25.0,17931.0,679125,20.212,3927,1.4
184,2021-07-02T07:36:23.785Z,LAME300,293.399,22.0,1,97.699,1,5500.0,24.0,5375.0,907468,20.451,3928,1.8
185,2021-07-02T07:43:26.921Z,FDIA_D18,17.549,23.0,1,138.339,1,15000.0,25.0,15006.0,949781,20.298,3929,0.7
186,2021-07-02T08:22:02.768Z,FDIA_D16QDG,16.0,27.0,1,124.449,1,15000.0,32.0,15036.0,1181362,20.212,3930,3.8
187,2021-07-02T08:28:02.904Z,FDIA_D16QDG,16.0,27.0,1,124.449,1,15000.0,33.0,15008.0,1217375,20.332,3932,3.2
188,2021-07-02T08:45:32.721Z,FCARB_D8,8.0,25.0,1,116.653,1,15000.0,27.0,14936.0,1322355,20.162,3933,2.6
189,2021-07-02T09:23:55.517Z,FDIA_D12,9.75,25.0,1,108.506,1,18000.0,27.0,18000.0,1552631,20.179,3934,1.5
190,2021-07-02T09:25:38.069Z,LAME300,293.399,25.0,1,97.699,1,5500.0,33.0,5443.0,1562886,20.382,3935,1.2
191,2021-07-02T12:13:26.760Z,FDIA_D12,9.75,24.0,1,108.506,1,18000.0,25.0,18033.0,2569739,20.179,3936,1.8
192,2021-07-02T14:40:08.760Z,FDIA_D12,9.75,24.0,1,108.506,1,18000.0,27.0,18008.0,3449925,20.247,3938,1.4
193,2021-07-05T06:17:51.364Z,FDIA_D12,9.75,20.0,1,108.506,1,18000.0,22.0,17986.0,345222,20.23,3940,1.8
194,2021-07-05T06:58:40.395Z,FCO_D12_E13,12.0,22.0,1,107.566,1,18000.0,24.0,18025.0,590121,20.247,3941,2.6
195,2021-07-05T07:39:29.256Z,FCO_D_D12,10.69,25.0,1,113.379,1,18000.0,28.0,18021.0,835003,20.195,3942,1.4
196,2021-07-05T07:45:58.853Z,FCO_D_D12,10.69,25.0,1,113.379,1,18000.0,27.0,18021.0,873962,20.298,3943,1.1
197,2021-07-05T07:58:34.326Z,FCO_D_D12,10.69,25.0,1,113.379,1,18000.0,27.0,18013.0,949508,20.247,3944,1.0
198,2021-07-05T08:07:08.914Z,FALU_H_D25,25.0,24.0,1,141.289,1,12000.0,27.0,12002.0,1000966,20.212,3945,0.7
199,2021-07-05T08:11:28.289Z,FCO_D_D12,10.69,24.0,1,113.379,1,18000.0,27.0,17994.0,1026903,20.247,3946,1.9
200,2021-07-05T08:19:33.257Z,FCO_D_D12,10.69,24.0,1,113.379,1,18000.0,27.0,18016.0,1075399,20.247,3947,1.3
201,2021-07-05T08:22:13.710Z,FCO_D_D12,10.69,25.0,1,113.379,1,18000.0,29.0,18007.0,1091444,20.247,3948,1.6
202,2021-07-05T08:27:57.845Z,FCO_D12_E13,12.0,25.0,1,107.566,1,18000.0,27.0,18013.0,1125857,20.247,3949,1.7
203,2021-07-05T08:31:56.870Z,FCO_D_D12,10.69,25.0,1,113.379,1,18000.0,30.0,17969.0,1149759,20.23,3950,1.6
204,2021-07-05T08:36:00.724Z,FCO_D_D12,10.69,25.0,1,113.379,1,18000.0,28.0,17990.0,1174144,20.298,3951,1.0
205,2021-07-05T08:38:05.186Z,FCO_D_D12,10.69,25.0,1,113.379,1,18000.0,29.0,18016.0,1186590,20.264,3952,1.1
